REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0304823426,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0003719616,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0010105812,0.1416394747
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.2304110755,0.0164021444
ACACT1rm,0.0061792000,NaN
ACACT1x,0.0000798195,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0030473547,NaN
ACACT5p,0.0030473547,NaN
ACACT6p,0.0030473547,NaN
ACACT7p,0.0030473547,NaN
ACACT8p,0.0030473547,NaN
ACACT9p,0.0030473547,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0005053217,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0014488199,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0139978363,NaN
ACGAMK,0.0000260342,NaN
ACGAMPM,0.0028983158,0.0028983158
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0005500502,NaN
ACGSm,0.0000076909,NaN
ACHEe,0.1898428799,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,1.3527285893,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0437640406,NaN
ACNAM9PL2,0.0437640406,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0310467909,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0079762640,NaN
ACOAD1fm,84.7867324994,NaN
ACOAD8m,76.6623039283,NaN
ACOAD9m,5.0099760749,NaN
ACOAHi,0.0000026748,NaN
ACOAO7p,0.0038472571,NaN
ACODA,6.8152460916,NaN
ACONTm,0.0212010452,0.0044002169
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,12.0956079197,NaN
ACRNtm,NaN,NaN
ACS2,0.0047374655,NaN
ACSm,0.5342711436,NaN
ACSOMT,0.0000025405,NaN
ACSRTNMT,0.0000025405,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0143673295,NaN
ADAe,0.0101768584,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,17.4687915091,7.9477418661
ADK3,0.0140548630,0.0130700211
ADK3m,NaN,NaN
ADKd,0.0143649860,0.0143704161
ADMDC,0.0008481890,NaN
ADNCYC,9.3949175435,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0304084802,NaN
ADPMAN,0.0261172219,NaN
ADPRDPm,0.0113275271,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0025943793,0.4609945345
ADRNCPT2,1.1999434083,0.0067530265
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0057955611,NaN
ADSK,0.0057955611,NaN
ADSL1,0.0451921846,NaN
ADSL2,0.0457867582,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0001147625,NaN
AG13T11g,0.0001147625,NaN
AG13T12g,0.0001147625,NaN
AG13T13g,0.0001147625,NaN
AG13T14g,0.0001147625,NaN
AG13T15g,0.0001147625,NaN
AG13T16g,0.0001147625,NaN
AG13T17g,0.0001147625,NaN
AG13T18g,0.0001147625,NaN
AG13T1g,0.0001147625,NaN
AG13T2g,0.0001147625,NaN
AG13T3g,0.0001147625,NaN
AG13T4g,0.0001147625,NaN
AG13T5g,0.0001147625,NaN
AG13T6g,0.0001147625,NaN
AG13T7g,0.0001147625,NaN
AG13T8g,0.0001147625,NaN
AG13T9g,0.0001147625,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000024172,NaN
AGPAT1,0.0061678793,NaN
AGPex,NaN,NaN
AGPRim,0.8558369242,NaN
AGPSx,0.0279248592,NaN
AGTim,0.0010807338,NaN
AGTix,0.0000144972,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0397223940,NaN
AHEXASEly,0.0397223940,NaN
AIRCr,0.0405523852,0.0405523852
AKGDm,0.8881928053,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000641446,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0009019170,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0014230541,0.0013809778
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0485263551,NaN
ALCD21_L,0.0485263551,NaN
ALCD22_D,0.6546857815,NaN
ALCD22_L,0.1675072927,NaN
ALCD2if,0.0115732311,NaN
ALCD2yf,0.0280145438,NaN
ALDD20x,0.0201050384,NaN
ALDD20xm,0.2957921337,NaN
ALDD21,NaN,NaN
ALDD2xm,0.1852928096,NaN
ALDD2y,0.9884901736,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0186328429,NaN
ALOX12,0.0003892716,NaN
ALOX12R,0.0001109321,NaN
ALOX15,0.0003635797,NaN
ALOX5,0.0028288090,NaN
ALOX52,0.0094711746,NaN
ALR2,0.9801602634,NaN
ALR3,0.0701001685,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.0511145560,NaN
AMPTASECGe,0.0907014651,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0029212385,NaN
AMY2e,1.3125771654,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0096805850,NaN
APAT2rm,0.0010105812,0.1416394747
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.3291117888,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.6193690457,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0025935874,0.4609945345
ARACHCPT2,0.0006518989,0.0006801382
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0191785204,NaN
ARGSS,1.8808035260,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0169081592,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0001719411,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0002502207,NaN
ASNS1,0.0189290565,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0081630657,0.0081630657
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,4.5862994524,10.8052655568
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,1.3666501168,NaN
ATPH2e,0.1231050552,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0644053521,NaN
B3GALT3g,0.0000613329,NaN
B3GALT41g,0.0004869265,NaN
B3GALT42g,0.0004869265,NaN
B3GALT43g,0.0004869265,NaN
B3GALT44g,0.0004869265,NaN
B3GALT5g,0.0000001136,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000657666,NaN
B3GNT12g,0.0000657666,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000027942,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,27.4899488283,NaN
BACCLm,27.4899488283,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0925336494,NaN
BAMPPALDOXm,0.2957921337,NaN
BBHOX,0.0000036674,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000010138,NaN
BDHm,0.0122218888,0.0080318175
BDMT_L,0.0017458908,NaN
BDMT_U,0.0017458908,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000702724,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0140080649,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000192153,NaN
BMTer_U,NaN,NaN
BPNT2,0.0007158677,NaN
BTND1,0.0000758219,NaN
BTND1n,0.0001895548,NaN
BTNDe,0.0006207422,NaN
BTNDm,0.0015922599,NaN
BTNPL,0.0014440220,NaN
BTNPLm,0.0014440220,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000868732,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000316332,NaN
C160CPT1,0.0003271267,0.4609945345
C160CPT2,1.2176716995,0.0005984194
C160CRNt,NaN,NaN
C161CPT1,0.0025943215,0.4609945345
C161CPT12,0.0025272749,0.4609945345
C161CPT2,1.1999434083,0.0067528761
C161CPT22,1.1999434083,0.0065783575
C161CRN2t,0.0035891241,0.0035891241
C161CRNt,0.0035841710,0.0035841710
C180CPT1,0.0000225495,0.4609945345
C180CPT2,1.1999434083,0.0000586951
C180CRNt,NaN,NaN
C181CPT1,0.0000238199,0.4609945345
C181CPT2,1.1999434083,0.0000620019
C181CRNt,0.0035841710,0.0035841710
C204CPT1,0.0000136567,0.4609945345
C204CPT2,1.1999434083,0.0000355478
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0025940853,0.4609945345
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,16.4353999881,16.4353999881
C2M26DCOAHLx,24.0455306955,24.0455306955
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.4718394862,NaN
C4STMO1r,0.9044803189,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,635.9197921999,NaN
CAt7r,NaN,NaN
CATm,99.5047389985,NaN
CATp,317.9598961000,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0069614970,0.0000010320
CBPPer,835.7914907310,NaN
CBPSam,0.0001211922,NaN
CBPter,NaN,NaN
CBR1,0.0380892814,0.0925731393
CBR2,0.0227390201,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0031610045,NaN
CDSm,0.0000006952,NaN
CEPTC,0.0000752420,NaN
CEPTE,NaN,NaN
CERK,0.0092385741,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000008113,0.0008411712
CHATn,0.0000008679,0.0008998576
CHLP,0.0001217086,NaN
CHLPCTD,0.0131867134,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0007287175,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000001481,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000426439,NaN
CHTNASEe,0.0000006268,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0160591752,0.0364295709
CKc,6.7978713713,14.7503205491
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0025943793,0.4609945345
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0002350273,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0014548262,NaN
CMPSASn,0.0022792278,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0154364182,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0004637704,NaN
CORE2GTg,0.0000242196,NaN
CORE3GTg,0.0000021185,NaN
CORE4GTg,0.0000000384,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000060803,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0250924318,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.6496305180,NaN
CSNAT2m,0.0063691835,0.0063691835
CSNAT2x,0.0139481480,0.0139481480
CSNAT3x,0.0063691835,0.0063691835
CSNATer,0.0038215101,0.0038215101
CSNATm,0.0063691835,0.0063691835
CSNATp,0.0063691835,0.0063691835
CSNATr,0.0054774978,0.0054774978
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0004790440,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.5437750535,38.2340505212
CYSTAm,0.2024337734,14.2335752039
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0065095034,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000020382,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,1.5504298467,1.2403315899
CYTK10n,1.5504298467,1.2403315899
CYTK11,0.7905657139,1.2115789371
CYTK11n,0.7905657139,1.2115789371
CYTK12,0.7905657139,1.2115789371
CYTK12n,0.7905657139,1.2115789371
CYTK13,0.7905657139,1.2115789371
CYTK13n,0.7905657139,1.2115789371
CYTK14,0.7905657139,1.2457048288
CYTK14n,0.7905657139,1.2457048288
CYTK1m,0.0020171021,0.0016136657
CYTK1n,1.5504298467,1.2403315899
CYTK2n,0.7905657139,1.2115789371
CYTK3,NaN,NaN
CYTK3n,0.7905657139,1.2275733227
CYTK4,NaN,NaN
CYTK4n,0.7905657139,1.2138740372
CYTK5,0.7905657139,1.2275733227
CYTK5n,1.5504298467,1.2403315899
CYTK6,1.5504298467,1.2403315899
CYTK6n,1.5504298467,1.2403315899
CYTK7,1.5504298467,1.2667899750
CYTK7n,1.5504298467,1.2667899750
CYTK8,1.5504298467,1.2403315899
CYTK8n,1.5504298467,1.2403315899
CYTK9,1.5504298467,1.2275733227
CYTK9n,1.5504298467,1.2275733227
D_3AIBt,NaN,NaN
D3AIBTm,0.0000009426,0.0000734099
DADA,0.0143673295,NaN
DADAe,0.0101768584,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0397829499,0.0284314562
DAGKn_hs,0.0037169381,0.0026563631
DAGt,NaN,NaN
DALAOXx,0.0001738897,NaN
