REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0141847477,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0008656072,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0004090483,0.0573307564
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.2176902887,0.0154965968
ACACT1rm,0.0051383039,NaN
ACACT1x,0.0000660648,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0051531018,NaN
ACACT5p,0.0051531018,NaN
ACACT6p,0.0051531018,NaN
ACACT7p,0.0051531018,NaN
ACACT8p,0.0051531018,NaN
ACACT9p,0.0051531018,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0005294032,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0011069364,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0120911359,NaN
ACGAMK,0.0000396504,NaN
ACGAMPM,0.0065926139,0.0065926139
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0010270091,NaN
ACGSm,0.0000263457,NaN
ACHEe,0.0791064679,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,1.8846274298,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0715377654,NaN
ACNAM9PL2,0.0715377654,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0685198309,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0047137549,NaN
ACOAD1fm,77.6212064611,NaN
ACOAD8m,53.2036812484,NaN
ACOAD9m,4.1827503374,NaN
ACOAHi,0.0000027342,NaN
ACOAO7p,0.0039032462,NaN
ACODA,10.3667298140,NaN
ACONTm,0.0101359756,0.0021036931
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,9.2485927951,NaN
ACRNtm,NaN,NaN
ACS2,0.0036320763,NaN
ACSm,0.2146824561,NaN
ACSOMT,0.0000008263,NaN
ACSRTNMT,0.0000008263,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0306859821,NaN
ADAe,0.0217359040,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,11.3195292934,5.1500240771
ADK3,0.0020736391,0.0019283366
ADK3m,NaN,NaN
ADKd,0.0021193943,0.0021201955
ADMDC,0.0004317680,NaN
ADNCYC,7.4957723470,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0438615883,NaN
ADPMAN,0.0376718214,NaN
ADPRDPm,0.0097673251,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0071885495,1.2773313625
ADRNCPT2,0.9991275459,0.0056228775
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0121807186,NaN
ADSK,0.0121807186,NaN
ADSL1,0.0324530943,NaN
ADSL2,0.0328800654,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0000969759,NaN
AG13T11g,0.0000969759,NaN
AG13T12g,0.0000969759,NaN
AG13T13g,0.0000969759,NaN
AG13T14g,0.0000969759,NaN
AG13T15g,0.0000969759,NaN
AG13T16g,0.0000969759,NaN
AG13T17g,0.0000969759,NaN
AG13T18g,0.0000969759,NaN
AG13T1g,0.0000969759,NaN
AG13T2g,0.0000969759,NaN
AG13T3g,0.0000969759,NaN
AG13T4g,0.0000969759,NaN
AG13T5g,0.0000969759,NaN
AG13T6g,0.0000969759,NaN
AG13T7g,0.0000969759,NaN
AG13T8g,0.0000969759,NaN
AG13T9g,0.0000969759,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000071141,NaN
AGPAT1,0.0037099514,NaN
AGPex,NaN,NaN
AGPRim,0.8172870611,NaN
AGPSx,0.0293480503,NaN
AGTim,0.0004479514,NaN
AGTix,0.0000021841,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0937618532,NaN
AHEXASEly,0.0937618532,NaN
AIRCr,0.0407817105,0.0407817105
AKGDm,0.6875216609,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000252368,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0008401315,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0046556937,0.0045180358
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0768725368,NaN
ALCD21_L,0.0768725368,NaN
ALCD22_D,1.0371138879,NaN
ALCD22_L,0.2653549909,NaN
ALCD2if,0.0183336176,NaN
ALCD2yf,0.0464894655,NaN
ALDD20x,0.0188331728,NaN
ALDD20xm,0.1341635838,NaN
ALDD21,NaN,NaN
ALDD2xm,0.0842804766,NaN
ALDD2y,0.8773286877,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.2228836343,NaN
ALOX12,0.0002118741,NaN
ALOX12R,0.0000346793,NaN
ALOX15,0.0046316379,NaN
ALOX5,0.0372526061,NaN
ALOX52,0.1247259647,NaN
ALR2,1.3749039390,NaN
ALR3,0.0983318764,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.1476724174,NaN
AMPTASECGe,0.3954657281,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0035393709,NaN
AMY2e,1.5903177526,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0101798634,NaN
APAT2rm,0.0004090483,0.0573307564
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.1342070856,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.8688099002,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0071863554,1.2773313625
ARACHCPT2,0.0005428007,0.0005663140
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0084734409,NaN
ARGSS,5.1785296355,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0309513149,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0004950638,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0007136239,NaN
ASNS1,0.0206331385,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0095361344,0.0095361344
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,2.8540912627,6.7242041948
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,1.1543649977,NaN
ATPH2e,0.1039603751,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.2392092253,NaN
B3GALT3g,0.0001881282,NaN
B3GALT41g,0.0003072380,NaN
B3GALT42g,0.0003072380,NaN
B3GALT43g,0.0003072380,NaN
B3GALT44g,0.0003072380,NaN
B3GALT5g,0.0000000610,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0000516040,NaN
B3GNT12g,0.0000516040,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000161705,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,17.7074312119,NaN
BACCLm,17.7074312119,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.0866798749,NaN
BAMPPALDOXm,0.1341635838,NaN
BBHOX,0.0000007163,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000024417,NaN
BDHm,0.0140162754,0.0092110285
BDMT_L,0.0027530930,NaN
BDMT_U,0.0027530930,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000092644,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0122086861,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000283667,NaN
BMTer_U,NaN,NaN
BPNT2,0.0011018631,NaN
BTND1,0.0001592737,NaN
BTND1n,0.0003981843,NaN
BTNDe,0.0013039493,NaN
BTNDm,0.0033447480,NaN
BTNPL,0.0009301553,NaN
BTNPLm,0.0009301553,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000134019,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0001704884,NaN
C160CPT1,0.0009064081,1.2773313625
C160CPT2,1.0175400602,0.0005000656
C160CRNt,NaN,NaN
C161CPT1,0.0071883893,1.2773313625
C161CPT12,0.0070026155,1.2773313625
C161CPT2,0.9991275459,0.0056227522
C161CPT22,0.9991275459,0.0054774401
C161CRN2t,0.0041633984,0.0041633984
C161CRNt,0.0041576528,0.0041576528
C180CPT1,0.0000624806,1.2773313625
C180CPT2,0.9991275459,0.0000488722
C180CRNt,NaN,NaN
C181CPT1,0.0000660006,1.2773313625
C181CPT2,0.9991275459,0.0000516256
C181CRNt,0.0041576528,0.0041576528
C204CPT1,0.0000378403,1.2773313625
C204CPT2,0.9991275459,0.0000295987
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0071877349,1.2773313625
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,16.6729148491,16.6729148491
C2M26DCOAHLx,22.9744906026,22.9744906026
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.8053427463,NaN
C4STMO1r,3.0606988493,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,1048.4421444204,NaN
CAt7r,NaN,NaN
CATm,164.0536482984,NaN
CATp,524.2210722102,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0046602817,0.0000006908
CBPPer,1074.1439662192,NaN
CBPSam,0.0001702522,NaN
CBPter,NaN,NaN
CBR1,0.0309448907,0.0752092339
CBR2,0.0184738715,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0008823677,NaN
CDSm,0.0000001896,NaN
CEPTC,0.0000556200,NaN
CEPTE,NaN,NaN
CERK,0.0067201529,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0000498455,NaN
CHLPCTD,0.0100194050,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0014474175,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000001023,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000237598,NaN
CHTNASEe,0.0000006268,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0048100892,0.0109114873
CKc,0.2099697557,0.4556016191
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0071885495,1.2773313625
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0005852833,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0009660183,NaN
CMPSASn,0.0015134287,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0143723314,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0002403231,NaN
CORE2GTg,0.0001180722,NaN
CORE3GTg,0.0000021185,NaN
CORE4GTg,0.0000003207,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0001135858,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0190654963,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.5520690476,NaN
CSNAT2m,0.0045539517,0.0045539517
CSNAT2x,0.0129919330,0.0129919330
CSNAT3x,0.0045539517,0.0045539517
CSNATer,0.0027323710,0.0027323710
CSNATm,0.0045539517,0.0045539517
CSNATp,0.0045539517,0.0045539517
CSNATr,0.0039163984,0.0039163984
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0006925832,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.2871000635,20.1866530300
CYSTAm,0.1259761753,8.8576690309
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0101618895,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000002972,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,1.2984168498,1.0387231896
CYTK10n,1.2984168498,1.0387231896
CYTK11,0.6620640373,1.0146441066
CYTK11n,0.6620640373,1.0146441066
CYTK12,0.6620640373,1.0146441066
CYTK12n,0.6620640373,1.0146441066
CYTK13,0.6620640373,1.0146441066
CYTK13n,0.6620640373,1.0146441066
CYTK14,0.6620640373,1.0432230410
CYTK14n,0.6620640373,1.0432230410
CYTK1m,0.0029185612,0.0023348258
CYTK1n,1.2984168498,1.0387231896
CYTK2n,0.6620640373,1.0146441066
CYTK3,NaN,NaN
CYTK3n,0.6620640373,1.0280387016
CYTK4,NaN,NaN
CYTK4n,0.6620640373,1.0165661521
CYTK5,0.6620640373,1.0280387016
CYTK5n,1.2984168498,1.0387231896
CYTK6,1.2984168498,1.0387231896
CYTK6n,1.2984168498,1.0387231896
CYTK7,1.2984168498,1.0608809242
CYTK7n,1.2984168498,1.0608809242
CYTK8,1.2984168498,1.0387231896
CYTK8n,1.2984168498,1.0387231896
CYTK9,1.2984168498,1.0280387016
CYTK9n,1.2984168498,1.0280387016
D_3AIBt,NaN,NaN
D3AIBTm,0.0000009426,0.0000734099
DADA,0.0306859821,NaN
DADAe,0.0217359040,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0222138910,0.0158754761
DAGKn_hs,0.0052116134,0.0037245544
DAGt,NaN,NaN
DALAOXx,0.0001738897,NaN
