REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
A4GNT2g,NaN,NaN
AACTOOR,0.0058854020,NaN
AACTtm,NaN,NaN
AASAD3m,NaN,NaN
AATAi,0.0000000000,0.0000000000
ABO1g,0.0012695187,NaN
ABO2g,NaN,NaN
ABO3g,NaN,NaN
ABO4g,NaN,NaN
ABO5g,NaN,NaN
ABO6g,NaN,NaN
ABO7g,NaN,NaN
ABO8g,NaN,NaN
ABO9g,NaN,NaN
ABTArm,0.0022587241,0.3165747630
ABTD,NaN,NaN
ABTti,NaN,NaN
ABUTt2rL,NaN,NaN
ABUTt4_2_r,NaN,NaN
ACACT10m,0.1058129624,0.0075324482
ACACT1rm,0.0030220178,NaN
ACACT1x,0.0001793452,NaN
ACACt2m,NaN,NaN
ACACT4p,0.0070780687,NaN
ACACT5p,0.0070780687,NaN
ACACT6p,0.0070780687,NaN
ACACT7p,0.0070780687,NaN
ACACT8p,0.0070780687,NaN
ACACT9p,0.0070780687,NaN
ACACtx,NaN,NaN
ACALDtm,NaN,NaN
ACALDtr,NaN,NaN
ACALDtx,NaN,NaN
ACCOACm,0.0001928287,NaN
ACCOAgt,NaN,NaN
ACCOALm,0.0007782205,NaN
ACCOAtn,NaN,NaN
ACCOAtr,NaN,NaN
ACETONEt2,NaN,NaN
ACETONEt2m,NaN,NaN
ACGAGBSIDEtg,NaN,NaN
ACGAGBSIDEtl,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACGALK,NaN,NaN
ACGALK2,NaN,NaN
ACGALtlg,NaN,NaN
ACGALtly,NaN,NaN
ACGAM6PSi,0.0236543087,NaN
ACGAMK,0.0000183984,NaN
ACGAMPM,0.0040292861,0.0040292861
ACGAMtly,NaN,NaN
ACGBGBSIDEtg,NaN,NaN
ACGBGBSIDEtl,NaN,NaN
ACGPID,0.0016338011,NaN
ACGSm,0.0000301509,NaN
ACHEe,0.1001787881,NaN
ACHtn,NaN,NaN
ACHVESSEC,NaN,NaN
ACITL,1.8680795444,NaN
ACN13ACNGALGBSIDEte,NaN,NaN
ACN13ACNGALGBSIDEtg,NaN,NaN
ACN23ACNGALGBSIDEte,NaN,NaN
ACN23ACNGALGBSIDEtg,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNACNGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNACNGALGBSIDEte,NaN,NaN
ACNACNGALGBSIDEtg,NaN,NaN
ACNAM9PL,0.0780304873,NaN
ACNAM9PL2,0.0780304873,NaN
ACNAMlt,NaN,NaN
ACNAMPH,0.0397573018,NaN
ACNAMtn,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,NaN,NaN
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN,NaN
ACNMLr,NaN,NaN
ACOAD10m,0.0192178782,NaN
ACOAD1fm,127.5111975160,NaN
ACOAD8m,90.8212314955,NaN
ACOAD9m,6.1869879245,NaN
ACOAHi,0.0000063800,NaN
ACOAO7p,0.0034037605,NaN
ACODA,20.3868265450,NaN
ACONTm,0.0086239421,0.0017898748
ACOX22x,NaN,NaN
ACOX2x,NaN,NaN
ACP1_FMN_,15.6258010850,NaN
ACRNtm,NaN,NaN
ACS2,0.0059489811,NaN
ACSm,0.1547229989,NaN
ACSOMT,0.0000058325,NaN
ACSRTNMT,0.0000058325,NaN
ACt2m,NaN,NaN
ACt2r,NaN,NaN
ACtg,NaN,NaN
ACTLMO,NaN,NaN
ACTNMO,NaN,NaN
ADA,0.0092076080,NaN
ADAe,0.0065220557,NaN
ADCim,NaN,NaN
ADEt,NaN,NaN
ADEtl,NaN,NaN
ADHAPtx,NaN,NaN
ADK1m,15.5051638167,7.0543540200
ADK3,0.1727449964,0.1606405370
ADK3m,NaN,NaN
ADKd,0.1765566448,0.1766233849
ADMDC,0.0007736109,NaN
ADNCYC,9.8455449417,NaN
ADNK1m,NaN,NaN
ADNt,NaN,NaN
ADNt4,NaN,NaN
ADNtl,NaN,NaN
ADNtm,NaN,NaN
ADPGLC,0.0366667396,NaN
ADPMAN,0.0314923130,NaN
ADPRDPm,0.0095663673,NaN
ADPRIBt,NaN,NaN
ADPtx,NaN,NaN
ADRNCOAtx,NaN,NaN
ADRNCPT1,0.0100888234,1.7926802321
ADRNCPT2,1.2184394888,0.0068571185
ADRNCRNt,NaN,NaN
ADRNLPVESSEC,NaN,NaN
ADRNt,NaN,NaN
ADSELK,0.0133161749,NaN
ADSK,0.0133161749,NaN
ADSL1,0.0350846392,NaN
ADSL2,0.0355462323,NaN
AFLATOXINte,NaN,NaN
AG13T10g,0.0002173516,NaN
AG13T11g,0.0002173516,NaN
AG13T12g,0.0002173516,NaN
AG13T13g,0.0002173516,NaN
AG13T14g,0.0002173516,NaN
AG13T15g,0.0002173516,NaN
AG13T16g,0.0002173516,NaN
AG13T17g,0.0002173516,NaN
AG13T18g,0.0002173516,NaN
AG13T1g,0.0002173516,NaN
AG13T2g,0.0002173516,NaN
AG13T3g,0.0002173516,NaN
AG13T4g,0.0002173516,NaN
AG13T5g,0.0002173516,NaN
AG13T6g,0.0002173516,NaN
AG13T7g,0.0002173516,NaN
AG13T8g,0.0002173516,NaN
AG13T9g,0.0002173516,NaN
AGLPC,NaN,NaN
AGLPED,NaN,NaN
AGLPET,NaN,NaN
AGLPH,NaN,NaN
AGLPR,NaN,NaN
AGLPT,NaN,NaN
AGMTm,0.0000346062,NaN
AGPAT1,0.0051730972,NaN
AGPex,NaN,NaN
AGPRim,1.0796609925,NaN
AGPSx,0.0187298838,NaN
AGTim,0.0000410120,NaN
AGTix,0.0000014223,NaN
AHANDROSTANGLCte,NaN,NaN
AHANDROSTANGLCtr,NaN,NaN
AHCYStn,NaN,NaN
AHCYStr,NaN,NaN
AHEXASE2ly,0.0463984434,NaN
AHEXASEly,0.0463984434,NaN
AIRCr,0.0766625250,0.0766625250
AKGDm,0.7918722228,NaN
AKGMALtm,NaN,NaN
AKGt4_3,NaN,NaN
AKGtp,NaN,NaN
AKR1C1,0.0000275490,NaN
AKR1C41,NaN,NaN
AKR1C42,NaN,NaN
AKR1D,NaN,NaN
AKR1D2,NaN,NaN
ALAASNNaEx,NaN,NaN
ALACYSNaEx,NaN,NaN
ALADGLNexR,NaN,NaN
ALADGLYexR,NaN,NaN
ALAGLNexR,NaN,NaN
ALAGLNNaEx,NaN,NaN
ALAGLYexR,NaN,NaN
ALASERNaEx,NaN,NaN
ALASm,0.0016580112,NaN
ALAt2rL,NaN,NaN
ALAt4,NaN,NaN
ALATA_L,0.0029549373,0.0028675668
ALATHRNaEx,NaN,NaN
ALAtN1,NaN,NaN
ALCD21_D,0.0403075227,NaN
ALCD21_L,0.0403075227,NaN
ALCD22_D,0.5438026810,NaN
ALCD22_L,0.1391368462,NaN
ALCD2if,0.0096130912,NaN
ALCD2yf,0.0521114631,NaN
ALDD20x,0.0220030588,NaN
ALDD20xm,0.0880273107,NaN
ALDD21,NaN,NaN
ALDD2xm,0.0546182445,NaN
ALDD2y,1.0152969201,NaN
ALDSTRNte,NaN,NaN
ALDSTRNtm,NaN,NaN
ALKP,0.0235690983,NaN
ALOX12,0.0004853726,NaN
ALOX12R,0.0000040341,NaN
ALOX15,0.0300818757,NaN
ALOX5,0.0055039800,NaN
ALOX52,0.0184279514,NaN
ALR2,1.3712996975,NaN
ALR3,0.0980741043,NaN
AMACR2p,NaN,NaN
AMACR2r,NaN,NaN
AMACRp,NaN,NaN
AMACRr,NaN,NaN
AMCOXO,NaN,NaN
AMETr,NaN,NaN
AMETt2m,NaN,NaN
AMETtn,NaN,NaN
AMPDA,0.0674111530,NaN
AMPTASECGe,1.1511785512,NaN
AMPtp,NaN,NaN
AMPtr,NaN,NaN
AMY1e,0.0047518503,NaN
AMY2e,2.1351115895,NaN
ANDRSTRNGLCte,NaN,NaN
ANDRSTRNGLCtr,NaN,NaN
ANDRSTRNte,NaN,NaN
ANDRSTRNtr,NaN,NaN
ANTIPYRENEte,NaN,NaN
AOBUTDsm,NaN,NaN
AP4AH1,0.0243138457,NaN
APAT2rm,0.0022587241,0.3165747630
APNNOXte,NaN,NaN
APOCF,NaN,NaN
APOCFm,NaN,NaN
APOC_LYS_BTNP,NaN,NaN
APOC_LYS_BTNPm,NaN,NaN
APPNNte,NaN,NaN
APRTO2,0.1084108224,NaN
AQCOBALt,NaN,NaN
ARAB_Lt,NaN,NaN
ARABR,0.8665323588,NaN
ARACHCOAtx,NaN,NaN
ARACHCPT1,0.0100857441,1.7926802321
ARACHCPT2,0.0006619474,0.0006906219
ARACHCRNt,NaN,NaN
ARACHDCOAtx,NaN,NaN
ARACHDt2,NaN,NaN
ARACHDtr,NaN,NaN
ARACHt,NaN,NaN
ARGDCm,0.0000587700,NaN
ARGLYSex,NaN,NaN
ARGNm,0.0080875223,NaN
ARGSS,2.3788225980,NaN
ARGt4,NaN,NaN
ARGtm,NaN,NaN
ARSA,0.0213292618,NaN
ARTCOAL1,NaN,NaN
ARTCOAL2,NaN,NaN
ARTCOAL3,NaN,NaN
R_group_phosphotase_1,NaN,NaN
R_group_phosphotase_2,NaN,NaN
R_group_phosphotase_3,NaN,NaN
ARTFR11,NaN,NaN
ARTFR12,NaN,NaN
ARTFR13,NaN,NaN
ARTFR202,NaN,NaN
ARTFR203,NaN,NaN
ARTFR204,NaN,NaN
ARTFR205,NaN,NaN
ARTFR206,NaN,NaN
ARTFR207,NaN,NaN
ARTFR208,NaN,NaN
ARTFR209,NaN,NaN
ARTFR210,NaN,NaN
ARTFR211,NaN,NaN
ARTFR212,NaN,NaN
ARTFR213,NaN,NaN
ARTFR31,NaN,NaN
ARTFR32,NaN,NaN
ARTFR33,NaN,NaN
ARTFR34,NaN,NaN
ARTFR41,NaN,NaN
ARTFR42,NaN,NaN
ARTFR43,NaN,NaN
ARTFR44,NaN,NaN
ARTFR45,NaN,NaN
ARTFR46,NaN,NaN
ARTFR51,NaN,NaN
ARTFR52,NaN,NaN
ARTFR53,NaN,NaN
ARTFR54,NaN,NaN
ARTFR55,NaN,NaN
ARTFR56,NaN,NaN
ARTFR57,NaN,NaN
ARTFR61,NaN,NaN
ARTPLM1,NaN,NaN
ARTPLM1m,NaN,NaN
ARTPLM2,NaN,NaN
ARTPLM2m,NaN,NaN
ARTPLM3,NaN,NaN
ARTPLM3m,NaN,NaN
ASAH1,0.0003016115,NaN
ASCBOX,NaN,NaN
ASCBt,NaN,NaN
ASCBt4,NaN,NaN
ASNALANaEx,NaN,NaN
ASNCYSNaEx,NaN,NaN
ASNGLNNaEx,NaN,NaN
ASNNm,0.0002886665,NaN
ASNS1,0.0249816726,NaN
ASNSERNaEx,NaN,NaN
ASNt4,NaN,NaN
ASNTHRNaEx,NaN,NaN
ASNtm,NaN,NaN
ASNtN1,NaN,NaN
Asn_X_Ser_Thrtr,NaN,NaN
ASPCTr,0.0115551623,0.0115551623
ASPDt6,NaN,NaN
ASPDxt,NaN,NaN
ASPGLUm,NaN,NaN
ASPNATm,NaN,NaN
ASPt6,NaN,NaN
ASPTAm,7.9669776339,18.7701021080
ATP1ter,NaN,NaN
ATP2ter,NaN,NaN
ATPasel,NaN,NaN
ATPH1e,1.3809064130,NaN
ATPH2e,0.1248210366,NaN
ATPtm,NaN,NaN
ATPtn,NaN,NaN
ATPtx,NaN,NaN
AVITE2t,NaN,NaN
B_MANNASEly,0.0587673431,NaN
B3GALT3g,0.0003016507,NaN
B3GALT41g,0.0003699601,NaN
B3GALT42g,0.0003699601,NaN
B3GALT43g,0.0003699601,NaN
B3GALT44g,0.0003699601,NaN
B3GALT5g,0.0000816833,NaN
B3GALTg,NaN,NaN
B3GNT11g,0.0001782622,NaN
B3GNT12g,0.0001782622,NaN
B3GNT310g,NaN,NaN
B3GNT311g,0.0000197652,NaN
B3GNT312g,NaN,NaN
B3GNT313g,NaN,NaN
B3GNT314g,NaN,NaN
B3GNT315g,NaN,NaN
B3GNT31g,NaN,NaN
B3GNT32g,NaN,NaN
B3GNT33g,NaN,NaN
B3GNT34g,NaN,NaN
B3GNT35g,NaN,NaN
B3GNT36g,NaN,NaN
B3GNT37g,NaN,NaN
B3GNT39g,NaN,NaN
B3GNT51g,NaN,NaN
BAAT1x,NaN,NaN
BAAT2x,NaN,NaN
BAAT3x,NaN,NaN
BAAT4x,NaN,NaN
BACCL,39.1896788812,NaN
BACCLm,39.1896788812,NaN
BALAtmr,NaN,NaN
BALAVECSEC,NaN,NaN
BAMPPALDOX,0.1012693084,NaN
BAMPPALDOXm,0.0880273107,NaN
BBHOX,0.0001605665,NaN
BCDO,0.0000029799,NaN
BDG2HCGHD,0.0000096516,NaN
BDHm,0.0552283141,0.0362942051
BDMT_L,0.0025867741,NaN
BDMT_U,0.0025867741,NaN
BETALDHxm,NaN,NaN
BHBt,NaN,NaN
BHBtm,NaN,NaN
BHMT,0.0000078308,NaN
BILDGLCURt,NaN,NaN
BILDGLCURte,NaN,NaN
BILDGLCURtr,NaN,NaN
BILGLCURt,NaN,NaN
BILGLCURte,NaN,NaN
BILGLCURtr,NaN,NaN
BILIRED,0.0130613002,NaN
BILIRUBt2,NaN,NaN
BILIRUBtr,NaN,NaN
BIOCYTtn,NaN,NaN
BMTer_L,0.0000413405,NaN
BMTer_U,NaN,NaN
BPNT2,0.0010258883,NaN
BTND1,0.0001384665,NaN
BTND1n,0.0003461664,NaN
BTNDe,0.0011336043,NaN
BTNDm,0.0029077974,NaN
BTNPL,0.0020585982,NaN
BTNPLm,0.0020585982,NaN
BTNt2,NaN,NaN
BTNt2m,NaN,NaN
BTNt3i,NaN,NaN
BTNt4i,NaN,NaN
BTNtn,NaN,NaN
BUP2,0.0000272443,NaN
BUTt2m,NaN,NaN
BVITEt,NaN,NaN
BZt,NaN,NaN
BZtr,NaN,NaN
C14STRr,0.0000394070,NaN
C160CPT1,0.0012721052,1.7926802321
C160CPT2,1.2334649633,0.0006061810
C160CRNt,NaN,NaN
C161CPT1,0.0100885986,1.7926802321
C161CPT12,0.0098278730,1.7926802321
C161CPT2,1.2184394888,0.0068569658
C161CPT22,1.2184394888,0.0066797571
C161CRN2t,0.0022933367,0.0022933367
C161CRNt,0.0022901719,0.0022901719
C180CPT1,0.0000876888,1.7926802321
C180CPT2,1.2184394888,0.0000595999
C180CRNt,NaN,NaN
C181CPT1,0.0000926290,1.7926802321
C181CPT2,1.2184394888,0.0000629576
C181CRNt,0.0022901719,0.0022901719
C204CPT1,0.0000531073,1.7926802321
C204CPT2,1.2184394888,0.0000360957
C204CRNt,NaN,NaN
C226COAtx,NaN,NaN
C226CPT1,0.0100876802,1.7926802321
C226CPT2,NaN,NaN
C226CRNt,NaN,NaN
C2M26DCOAHLm,7.6051061030,7.6051061030
C2M26DCOAHLx,15.8072281284,15.8072281284
C3STDH1Pr,NaN,NaN
C3STDH1r,NaN,NaN
C3STKR2r,0.6555185131,NaN
C4STMO1r,3.6212970642,NaN
C4STMO2Pr,NaN,NaN
C4STMO2r,NaN,NaN
CAATPS,NaN,NaN
CAROtr,NaN,NaN
CARVEOLte,NaN,NaN
CAT2p,571.2036313153,NaN
CAt7r,NaN,NaN
CATm,89.3783602054,NaN
CATp,285.6018156577,NaN
CBL2OR,NaN,NaN
CBL2tm,NaN,NaN
CBLATm,0.0075297563,0.0000011162
CBPPer,1230.0305748727,NaN
CBPSam,0.0002277013,NaN
CBPter,NaN,NaN
CBR1,0.0255986662,0.0622156366
CBR2,0.0152822149,NaN
CCA_D3t,NaN,NaN
CCA_D3tm,NaN,NaN
CDIPTr,0.0000000000,0.0000000000
CDPDAGtm,NaN,NaN
CDS,0.0026621441,NaN
CDSm,0.0000004397,NaN
CEPTC,0.0001503490,NaN
CEPTE,NaN,NaN
CERK,0.0061492769,NaN
CERT1gt,NaN,NaN
CERT1rt,NaN,NaN
CERT2gt,NaN,NaN
CERT2rt,NaN,NaN
CGLYt3_2_,NaN,NaN
CH25H,NaN,NaN
CHAT,0.0000003542,0.0003672110
CHATn,0.0000003789,0.0003928304
CHLP,0.0001218513,NaN
CHLPCTD,0.0097078151,NaN
CHLtm,NaN,NaN
CHOLATEt,NaN,NaN
CHOLATEt2,NaN,NaN
CHOLATEt3,NaN,NaN
CHOLD2m,0.0400122941,NaN
CHOLK,NaN,NaN
CHOLPtg,NaN,NaN
CHOLPtl,NaN,NaN
CHOLt4,NaN,NaN
CHOLtg,NaN,NaN
CHOLtn,NaN,NaN
CHOLtr,NaN,NaN
CHOLtu,NaN,NaN
CHSTEROLSULT,0.0000091735,NaN
CHSTEROLt1,NaN,NaN
CHSTEROLt2,NaN,NaN
CHSTEROLt3,NaN,NaN
CHSTEROLtg,NaN,NaN
CHTNASE,0.0000805900,NaN
CHTNASEe,0.0000006268,NaN
CITMCOAHm,NaN,NaN
CITMCOALm,NaN,NaN
CITRtm,NaN,NaN
CITt4_2,NaN,NaN
CITtam,NaN,NaN
CITtbm,NaN,NaN
CK,0.0073377957,0.0166454842
CKc,0.3349977412,0.7268928458
CLFORtex,NaN,NaN
CLHCO3tex2,NaN,NaN
CLI2tex,NaN,NaN
CLOHtex2,NaN,NaN
CLOXAtex2,NaN,NaN
CLPNDCOAtx,NaN,NaN
CLPNDCPT1,0.0100888234,1.7926802321
CLPNDCPT2,NaN,NaN
CLPNDCRNt,NaN,NaN
CLPNDt,NaN,NaN
CLS_hs,0.0002386537,NaN
CMPACNAtg,NaN,NaN
CMPACNAtn,NaN,NaN
CMPSAS,0.0011125281,NaN
CMPSASn,0.0017429607,NaN
CO2ter,NaN,NaN
CO2tg,NaN,NaN
CO2tm,NaN,NaN
CO2tn,NaN,NaN
CO2tp,NaN,NaN
COAtg,NaN,NaN
COAtl,NaN,NaN
COAtm,NaN,NaN
COAtn,NaN,NaN
COAtp,NaN,NaN
COAtr,NaN,NaN
COKECBESr,0.0169881162,NaN
COQ3m,NaN,NaN
COQ5m,NaN,NaN
COQ6m,NaN,NaN
COQ7m,0.0006013998,NaN
CORE2GTg,0.0000195201,NaN
CORE3GTg,0.0000000974,NaN
CORE4GTg,0.0000000202,NaN
CORE5GTg,NaN,NaN
CORE6GTg,0.0000164385,NaN
CORE7GTg,NaN,NaN
CORE8GTg,NaN,NaN
COt,NaN,NaN
COUCOAFm,NaN,NaN
COUMARINte,NaN,NaN
CPCTDTX,0.0184725853,NaN
CREATt4_2_r,NaN,NaN
CREATtmdiffir,NaN,NaN
CRMPte,NaN,NaN
CRNCAR3tp,NaN,NaN
CRNCARtp,NaN,NaN
CRNt,NaN,NaN
CRNtHa,NaN,NaN
CRNtim,NaN,NaN
CRNtuNa,NaN,NaN
CRNtx,NaN,NaN
CRTNsyn,NaN,NaN
CRTSLt,NaN,NaN
CRTSLtm,NaN,NaN
CRTSLtr,NaN,NaN
CRTSTRNt,NaN,NaN
CRTSTRNtm,NaN,NaN
CRTSTRNtr,NaN,NaN
CRVNCtr,NaN,NaN
CSAPASEly,NaN,NaN
CSBPASEly,NaN,NaN
CSCPASEly,NaN,NaN
CSDPASEly,NaN,NaN
CSEPASEly,NaN,NaN
CSm,0.5324505230,NaN
CSNAT2m,0.0050216656,0.0050216656
CSNAT2x,0.0184859354,0.0184859354
CSNAT3x,0.0050216656,0.0050216656
CSNATer,0.0030129994,0.0030129994
CSNATm,0.0050216656,0.0050216656
CSNATp,0.0050216656,0.0050216656
CSNATr,0.0043186324,0.0043186324
CSNt,NaN,NaN
CSPG_At,NaN,NaN
CSPG_Atly,NaN,NaN
CSPG_Bt,NaN,NaN
CSPG_Btly,NaN,NaN
CSPG_Ct,NaN,NaN
CSPG_Ctly,NaN,NaN
CSPG_Dt,NaN,NaN
CSPG_Dtly,NaN,NaN
CSPG_Et,NaN,NaN
CSPG_Etly,NaN,NaN
CTPtn,NaN,NaN
CYANt,NaN,NaN
CYANtm,NaN,NaN
CYSALANaEx,NaN,NaN
CYSASNNaEx,NaN,NaN
CYSGLNNaEx,NaN,NaN
CYSGLTH,NaN,NaN
CYSGLUexR,NaN,NaN
CYSGLYexR,NaN,NaN
CYSLYSL,NaN,NaN
CYSO,0.0008373581,NaN
CYSSERNaEx,NaN,NaN
CYSt4,NaN,NaN
CYSTA,0.4522971456,31.8020324824
CYSTAm,0.3516528656,24.7255061464
CYStec,NaN,NaN
CYSTGLUex,NaN,NaN
CYSTHRNaEx,NaN,NaN
CYSTSERex,NaN,NaN
CYTD,0.0049183493,NaN
CYTDK1,NaN,NaN
CYTDK2m,NaN,NaN
CYTDn,0.0000011762,NaN
CYTDt,NaN,NaN
CYTDt4,NaN,NaN
CYTDtl,NaN,NaN
CYTDtm,NaN,NaN
CYTDtn,NaN,NaN
CYTK10,1.7529188743,1.4023212072
CYTK10n,1.7529188743,1.4023212072
CYTK11,0.8938150696,1.3698134043
CYTK11n,0.8938150696,1.3698134043
CYTK12,0.8938150696,1.3698134043
CYTK12n,0.8938150696,1.3698134043
CYTK13,0.8938150696,1.3698134043
CYTK13n,0.8938150696,1.3698134043
CYTK14,0.8938150696,1.4083962012
CYTK14n,0.8938150696,1.4083962012
CYTK1m,0.0096964137,0.0077570541
CYTK1n,1.7529188743,1.4023212072
CYTK2n,0.8938150696,1.3698134043
CYTK3,NaN,NaN
CYTK3n,0.8938150696,1.3878966866
CYTK4,NaN,NaN
CYTK4n,0.8938150696,1.3724082488
CYTK5,0.8938150696,1.3878966866
CYTK5n,1.7529188743,1.4023212072
CYTK6,1.7529188743,1.4023212072
CYTK6n,1.7529188743,1.4023212072
CYTK7,1.7529188743,1.4322351067
CYTK7n,1.7529188743,1.4322351067
CYTK8,1.7529188743,1.4023212072
CYTK8n,1.7529188743,1.4023212072
CYTK9,1.7529188743,1.3878966866
CYTK9n,1.7529188743,1.3878966866
D_3AIBt,NaN,NaN
D3AIBTm,0.0000000993,0.0000077369
DADA,0.0092076080,NaN
DADAe,0.0065220557,NaN
DADNK,NaN,NaN
DADNt4,NaN,NaN
DAG_HSter,NaN,NaN
DAGK_hs,0.0184109985,0.0131576843
DAGKn_hs,0.0039462294,0.0028202295
DAGt,NaN,NaN
DALAOXx,0.0000002382,NaN
