REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
ACCOACm,8.503e-07,
ACCOAgt,,
ACCOALm,0.0006385071,
ACCOAtn,,
ACCOAtr,,
ACETONEt2,,
ACETONEt2m,,
ACGAGBSIDEtg,,
ACGAGBSIDEtl,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACGALK,,
ACGALK2,,
ACGALtlg,,
ACGALtly,,
ACGAM6PSi,0.022219193300000002,
ACGAMK,8.6144e-05,
ACGAMPM,0.0035709964,0.0035709964
ACGAMtly,,
ACGBGBSIDEtg,,
ACGBGBSIDEtl,,
ACGPID,0.0007291739,
ACGSm,1.03072e-05,
ACHEe,0.0026407247,
ACHtn,,
ACHVESSEC,,
ACITL,2.2657360795,
ACN13ACNGALGBSIDEte,,
ACN13ACNGALGBSIDEtg,,
ACN23ACNGALGBSIDEte,,
ACN23ACNGALGBSIDEtg,,
ACNACNGAL14ACGLCGALGLUSIDEte,,
ACNACNGAL14ACGLCGALGLUSIDEtg,,
ACNACNGALGBSIDEte,,
ACNACNGALGBSIDEtg,,
ACNAM9PL,0.4402118311,
ACNAM9PL2,0.4402118311,
ACNAMlt,,
ACNAMPH,0.0846114149,
ACNAMtn,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACNMLr,,
ACOAD10m,0.0005939515000000001,
ACOAD1fm,124.4616550774,
ACOAD8m,22.7512900036,
ACOAD9m,1.1078757808,
ACOAHi,2.0482600000000003e-05,
ACOAO7p,0.0013544896,
ACODA,2.5891955897,
ACONTm,0.0049554573,0.0010284911
ACOX22x,,
ACOX2x,,
ACP1_FMN_,18.5994392283,
ACRNtm,,
ACS2,0.0109851351,
ACSm,0.2760327216,
ACSOMT,1.9775e-06,
ACSRTNMT,1.9775e-06,
ACt2m,,
ACt2r,,
ACtg,,
ACTLMO,,
ACTNMO,,
ADA,0.5399931939,
ADAe,0.38249517899999996,
ADCim,,
ADEt,,
ADEtl,,
ADHAPtx,,
ADK1m,9.7866376636,4.452607373999999
ADK3,8.09466e-05,7.52746e-05
ADK3m,,
ADKd,8.27327e-05,8.2764e-05
ADMDC,0.0004899961,
ADNCYC,1.2730479468,
ADNK1m,,
ADNt,,
ADNt4,,
ADNtl,,
ADNtm,,
ADPGLC,0.1386199701,
ADPMAN,0.1190578582,
ADPRDPm,0.0043388145000000005,
ADPRIBt,,
ADPtx,,
ADRNCOAtx,,
ADRNCPT1,7.818569999999999e-05,0.0138928009
ADRNCPT2,0.8304290561,0.0046734783000000005
ADRNCRNt,,
ADRNLPVESSEC,,
ADRNt,,
ADSELK,0.0059781264,
ADSK,0.0059781264,
ADSL1,0.062200257599999996,
ADSL2,0.0630185989,
AFLATOXINte,,
AG13T10g,0.0001362596,
AG13T11g,0.0001362596,
AG13T12g,0.0001362596,
AG13T13g,0.0001362596,
AG13T14g,0.0001362596,
AG13T15g,0.0001362596,
AG13T16g,0.0001362596,
AG13T17g,0.0001362596,
AG13T18g,0.0001362596,
AG13T1g,0.0001362596,
AG13T2g,0.0001362596,
AG13T3g,0.0001362596,
AG13T4g,0.0001362596,
AG13T5g,0.0001362596,
AG13T6g,0.0001362596,
AG13T7g,0.0001362596,
AG13T8g,0.0001362596,
AG13T9g,0.0001362596,
AGLPC,,
AGLPED,,
AGLPET,,
AGLPH,,
AGLPR,,
AGLPT,,
AGMTm,0.000117392,
AGPAT1,0.0041675694000000004,
AGPex,,
AGPRim,1.2062045691,
AGPSx,0.024534426800000002,
AGTim,0.0010807338,
AGTix,0.0006821913000000001,
AHANDROSTANGLCte,,
AHANDROSTANGLCtr,,
AHCYStn,,
AHCYStr,,
AHEXASE2ly,0.0763441538,
AHEXASEly,0.0763441538,
AIRCr,0.1068943418,0.1068943418
AKGDm,0.6583665878,
AKGMALtm,,
AKGt4_3,,
AKGtp,,
AKR1C1,7.911229999999999e-05,
AKR1C41,,
AKR1C42,,
AKR1D,,
AKR1D2,,
ALAASNNaEx,,
ALACYSNaEx,,
ALADGLNexR,,
ALADGLYexR,,
ALAGLNexR,,
ALAGLNNaEx,,
ALAGLYexR,,
ALASERNaEx,,
ALASm,0.0005100049,
ALAt2rL,,
ALAt4,,
ALATA_L,0.0009723975,0.000943646
ALATHRNaEx,,
ALAtN1,,
ALCD21_D,0.0082631879,
ALCD21_L,0.0082631879,
ALCD22_D,0.11148151630000001,
ALCD22_L,0.0285235567,
ALCD2if,0.0019707185,
ALCD2yf,0.0400530203,
ALDD20x,0.0074741574,
ALDD20xm,0.0316809725,
ALDD21,,
ALDD2xm,0.0194962949,
ALDD2y,0.41512257340000003,
ALDSTRNte,,
ALDSTRNtm,,
ALKP,0.0201119045,
ALOX12,0.00044728019999999995,
ALOX12R,0.0001318352,
ALOX15,7.95375e-05,
ALOX5,0.0002388798,
ALOX52,0.0007997967999999999,
ALR2,0.4833409617,
ALR3,0.034568105,
AMACR2p,,
AMACR2r,,
AMACRp,,
AMACRr,,
AMCOXO,,
AMETr,,
AMETt2m,,
AMETtn,,
AMPDA,0.0559696829,
AMPTASECGe,0.0066018147999999995,
AMPtp,,
AMPtr,,
AMY1e,0.008915493,
AMY2e,4.0059284397,
ANDRSTRNGLCte,,
ANDRSTRNGLCtr,,
ANDRSTRNte,,
ANDRSTRNtr,,
ANTIPYRENEte,,
AOBUTDsm,,
AP4AH1,0.010831483999999999,
APAT2rm,5.7282000000000005e-06,0.0008028501
APNNOXte,,
APOCF,,
APOCFm,,
APOC_LYS_BTNP,,
APOC_LYS_BTNPm,,
APPNNte,,
APRTO2,0.0289248469,
AQCOBALt,,
ARAB_Lt,,
ARABR,0.3054260017,
ARACHCOAtx,,
ARACHCPT1,7.81619e-05,0.0138928009
ARACHCPT2,0.0004511511,0.0004706943
ARACHCRNt,,
ARACHDCOAtx,,
ARACHDt2,,
ARACHDtr,,
ARACHt,,
ARGDCm,5.877e-05,
ARGLYSex,,
ARGNm,0.0536270591,
ARGSS,0.5639229892000001,
ARGt4,,
ARGtm,,
ARSA,0.0067235652,
ARTCOAL1,,
ARTCOAL2,,
ARTCOAL3,,
R_group_phosphotase_1,,
R_group_phosphotase_2,,
R_group_phosphotase_3,,
ARTFR11,,
ARTFR12,,
ARTFR13,,
ARTFR202,,
ARTFR203,,
ARTFR204,,
ARTFR205,,
ARTFR206,,
ARTFR207,,
ARTFR208,,
ARTFR209,,
ARTFR210,,
ARTFR211,,
ARTFR212,,
ARTFR213,,
ARTFR31,,
ARTFR32,,
ARTFR33,,
ARTFR34,,
ARTFR41,,
ARTFR42,,
ARTFR43,,
ARTFR44,,
ARTFR45,,
ARTFR46,,
ARTFR51,,
ARTFR52,,
ARTFR53,,
ARTFR54,,
ARTFR55,,
ARTFR56,,
ARTFR57,,
ARTFR61,,
ARTPLM1,,
ARTPLM1m,,
ARTPLM2,,
ARTPLM2m,,
ARTPLM3,,
ARTPLM3m,,
ASAH1,4.6118599999999996e-05,
ASCBOX,,
ASCBt,,
ASCBt4,,
ASNALANaEx,,
ASNCYSNaEx,,
ASNGLNNaEx,,
ASNNm,7.031020000000001e-05,
ASNS1,0.0066646875,
ASNSERNaEx,,
ASNt4,,
ASNTHRNaEx,,
ASNtm,,
ASNtN1,,
Asn_X_Ser_Thrtr,,
ASPCTr,0.0154199047,0.0154199047
ASPDt6,,
ASPDxt,,
ASPGLUm,,
ASPNATm,,
ASPt6,,
ASPTAm,6.0581903343,14.2730225175
ATP1ter,,
ATP2ter,,
ATPasel,,
ATPH1e,2.4251161731,
ATPH2e,0.2179829586,
ATPtm,,
ATPtn,,
ATPtx,,
AVITE2t,,
B_MANNASEly,0.0117113247,
B3GALT3g,0.0001119011,
B3GALT41g,6.13659e-05,
B3GALT42g,6.13659e-05,
B3GALT43g,6.13659e-05,
B3GALT44g,6.13659e-05,
B3GALT5g,1.73e-08,
B3GALTg,,
B3GNT11g,3.24121e-05,
B3GNT12g,3.24121e-05,
B3GNT310g,,
B3GNT311g,0.00022223369999999998,
B3GNT312g,,
B3GNT313g,,
B3GNT314g,,
B3GNT315g,,
B3GNT31g,,
B3GNT32g,,
B3GNT33g,,
B3GNT34g,,
B3GNT35g,,
B3GNT36g,,
B3GNT37g,,
B3GNT39g,,
B3GNT51g,,
BAAT1x,,
BAAT2x,,
BAAT3x,,
BAAT4x,,
BACCL,15.2161599073,
BACCLm,15.2161599073,
BALAtmr,,
BALAVECSEC,,
BAMPPALDOX,0.0343998875,
BAMPPALDOXm,0.0316809725,
BBHOX,1.9035599999999998e-05,
BCDO,2.9799e-06,
BDG2HCGHD,2.548e-07,
BDHm,0.025344979500000003,0.0166558748
BDMT_L,0.0026650810999999997,
BDMT_U,0.0026650810999999997,
BETALDHxm,,
BHBt,,
BHBtm,,
BHMT,6.559999999999999e-08,
BILDGLCURt,,
BILDGLCURte,,
BILDGLCURtr,,
BILGLCURt,,
BILGLCURte,,
BILGLCURtr,,
BILIRED,0.014819726699999999,
BILIRUBt2,,
BILIRUBtr,,
BIOCYTtn,,
BMTer_L,3.07844e-05,
BMTer_U,,
BPNT2,0.0017900191,
BTND1,0.00021943049999999999,
BTND1n,0.0005485762999999999,
BTNDe,0.0017964438,
BTNDm,0.0046080407,
BTNPL,0.000799291,
BTNPLm,0.000799291,
BTNt2,,
BTNt2m,,
BTNt3i,,
BTNt4i,,
BTNtn,,
BUP2,5.771e-07,
BUTt2m,,
BVITEt,,
BZt,,
BZtr,,
C14STRr,9.8291e-06,
C160CPT1,9.8585e-06,0.0138928009
C160CPT2,0.8325351210999999,0.0004091457
C160CRNt,,
C161CPT1,7.8184e-05,0.0138928009
C161CPT12,7.61634e-05,0.0138928009
C161CPT2,0.8304290561,0.0046733741
C161CPT22,0.8304290561,0.0045525973
C161CRN2t,0.0003427672,0.0003427672
C161CRNt,0.0003422941,0.0003422941
C180CPT1,6.795999999999999e-07,0.0138928009
C180CPT2,0.8304290561,4.06204e-05
C180CRNt,,
C181CPT1,7.179e-07,0.0138928009
C181CPT2,0.8304290561,4.29088e-05
C181CRNt,0.0003422941,0.0003422941
C204CPT1,4.1159999999999995e-07,0.0138928009
C204CPT2,0.8304290561,2.46011e-05
C204CRNt,,
C226COAtx,,
C226CPT1,7.81769e-05,0.0138928009
C226CPT2,,
C226CRNt,,
C2M26DCOAHLm,5.2229904264,5.2229904264
C2M26DCOAHLx,6.05023752,6.05023752
C3STDH1Pr,,
C3STDH1r,,
C3STKR2r,0.21284375989999998,
C4STMO1r,5.5636950311,
C4STMO2Pr,,
C4STMO2r,,
CAATPS,,
CAROtr,,
CARVEOLte,,
CAT2p,238.4160183487,
CAt7r,,
CATm,37.3058426076,
CATp,119.2080091743,
CBL2OR,,
CBL2tm,,
CBLATm,0.0081413356,1.2068e-06
CBPPer,329.1247599504,
CBPSam,9.659e-07,
CBPter,,
CBR1,0.3187031161,0.7745840004000001
CBR2,0.19026341019999998,
CCA_D3t,,
CCA_D3tm,,
CDIPTr,0.0,0.0
CDPDAGtm,,
CDS,0.0014134256,
CDSm,2.682e-07,
CEPTC,5.78679e-05,
CEPTE,,
CERK,0.0004181582,
CERT1gt,,
CERT1rt,,
CERT2gt,,
CERT2rt,,
CGLYt3_2_,,
CH25H,,
CHAT,3.5420000000000004e-07,0.000367211
CHATn,3.789e-07,0.0003928304
CHLP,7.2582e-06,
CHLPCTD,0.013950244399999999,
CHLtm,,
CHOLATEt,,
CHOLATEt2,,
CHOLATEt3,,
CHOLD2m,2.0720700000000003e-05,
CHOLK,,
CHOLPtg,,
CHOLPtl,,
CHOLt4,,
CHOLtg,,
CHOLtn,,
CHOLtr,,
CHOLtu,,
CHSTEROLSULT,1.99761e-05,
CHSTEROLt1,,
CHSTEROLt2,,
CHSTEROLt3,,
CHSTEROLtg,,
CHTNASE,2.2747800000000003e-05,
CHTNASEe,6.268e-07,
CITMCOAHm,,
CITMCOALm,,
CITRtm,,
CITt4_2,,
CITtam,,
CITtbm,,
CK,0.07763272610000001,0.1761066098
CKc,0.1336189459,0.2899322708
CLFORtex,,
CLHCO3tex2,,
CLI2tex,,
CLOHtex2,,
CLOXAtex2,,
CLPNDCOAtx,,
CLPNDCPT1,7.818569999999999e-05,0.0138928009
CLPNDCPT2,,
CLPNDCRNt,,
CLPNDt,,
CLS_hs,0.0002057292,
CMPACNAtg,,
CMPACNAtn,,
CMPSAS,0.0016167908,
CMPSASn,0.0025329723,
CO2ter,,
CO2tg,,
CO2tm,,
CO2tn,,
CO2tp,,
COAtg,,
COAtl,,
COAtm,,
COAtn,,
COAtp,,
COAtr,,
COKECBESr,0.00772724,
COQ3m,,
COQ5m,,
COQ6m,,
COQ7m,0.0003180233,
CORE2GTg,5.9774e-06,
CORE3GTg,3.2e-09,
CORE4GTg,3.6181e-06,
CORE5GTg,,
CORE6GTg,2.1802e-06,
CORE7GTg,,
CORE8GTg,,
COt,,
COUCOAFm,,
COUMARINte,,
CPCTDTX,0.026545322200000002,
CREATt4_2_r,,
CREATtmdiffir,,
CRMPte,,
CRNCAR3tp,,
CRNCARtp,,
CRNt,,
CRNtHa,,
CRNtim,,
CRNtuNa,,
CRNtx,,
CRTNsyn,,
CRTSLt,,
CRTSLtm,,
CRTSLtr,,
CRTSTRNt,,
CRTSTRNtm,,
CRTSTRNtr,,
CRVNCtr,,
CSAPASEly,,
CSBPASEly,,
CSCPASEly,,
CSDPASEly,,
CSEPASEly,,
CSm,0.5110518538000001,
CSNAT2m,0.0026206067,0.0026206067
CSNAT2x,0.0055963299,0.0055963299
CSNAT3x,0.0026206067,0.0026206067
CSNATer,0.001572364,0.001572364
CSNATm,0.0026206067,0.0026206067
CSNATp,0.0026206067,0.0026206067
CSNATr,0.0022537218,0.0022537218
CSNt,,
CSPG_At,,
CSPG_Atly,,
CSPG_Bt,,
CSPG_Btly,,
CSPG_Ct,,
CSPG_Ctly,,
CSPG_Dt,,
CSPG_Dtly,,
CSPG_Et,,
CSPG_Etly,,
CTPtn,,
CYANt,,
CYANtm,,
CYSALANaEx,,
CYSASNNaEx,,
CYSGLNNaEx,,
CYSGLTH,,
CYSGLUexR,,
CYSGLYexR,,
CYSLYSL,,
CYSO,1.5387e-06,
CYSSERNaEx,,
CYSt4,,
CYSTA,0.9305048854000001,65.4258972822
CYSTAm,0.2674012768,18.8015869042
CYStec,,
CYSTGLUex,,
CYSTHRNaEx,,
CYSTSERex,,
CYTD,0.010947468799999999,
CYTDK1,,
CYTDK2m,,
CYTDn,2.53e-07,
CYTDt,,
CYTDt4,,
CYTDtl,,
CYTDtm,,
CYTDtn,,
CYTK10,0.7119099978,0.5695223562
CYTK10n,0.7119099978,0.5695223562
CYTK11,0.3630036128,0.5563200169
CYTK11n,0.3630036128,0.5563200169
CYTK12,0.3630036128,0.5563200169
CYTK12n,0.3630036128,0.5563200169
CYTK13,0.3630036128,0.5563200169
CYTK13n,0.3630036128,0.5563200169
CYTK14,0.3630036128,0.5719895834000001
CYTK14n,0.3630036128,0.5719895834000001
CYTK1m,0.0402813734,0.0322247795
CYTK1n,0.7119099978,0.5695223562
CYTK2n,0.3630036128,0.5563200169
CYTK3,,
CYTK3n,0.3630036128,0.56366415
CYTK4,,
CYTK4n,0.3630036128,0.5573738565999999
CYTK5,0.3630036128,0.56366415
CYTK5n,0.7119099978,0.5695223562
CYTK6,0.7119099978,0.5695223562
CYTK6n,0.7119099978,0.5695223562
CYTK7,0.7119099978,0.581671238
CYTK7n,0.7119099978,0.581671238
CYTK8,0.7119099978,0.5695223562
CYTK8n,0.7119099978,0.5695223562
CYTK9,0.7119099978,0.56366415
CYTK9n,0.7119099978,0.56366415
D_3AIBt,,
D3AIBTm,9.426000000000001e-07,7.34099e-05
DADA,0.5399931939,
DADAe,0.38249517899999996,
DADNK,,
DADNt4,,
DAG_HSter,,
DAGK_hs,0.0128460284,0.0091805986
DAGKn_hs,0.0041018206,0.002931425
DAGt,,
DALAOXx,0.0001738897,
DALAt2r,,
DALAt2rL,,
DALAxt,,
DARGOp,0.0001170411,
DASCBH,,
DASCBR,0.1634096875,
DASPO1p,0.0007787409,
DATPtn,,
DCIm,0.24414165289999998,0.31814473719999997
DCK1m,,
DCK1n,7.447000000000001e-06,9.43834e-05
DCK2n,1.0461300000000001e-05,8.745049999999999e-05
DCSPTN1COAtx,,
DCSPTN1CPT1,7.8184e-05,0.0138928009
DCSPTN1CPT2,0.0003691833,0.0003655063
DCSPTN1CRNt,0.0407340829,0.0407340829
DCSPTN1t,,
DCT,0.022181188900000003,0.0286590952
DCTPtn,,
DCYTD,0.007982529300000001,
DCYTDn,1.845e-07,
DCYTt,,
DDPGAm,,
DEBRISOQUINEt,,
DECDPtm,,
DEDOLP1_L,,
DEDOLP1_U,,
DEDOLP2_L,,
DEDOLP2_U,,
DEDOLR_L,,
DEDOLR_U,,
DESAT16_2,2.1063099999999998e-05,
DESAT18_10,1.9033e-06,
DESAT18_3,2.1063099999999998e-05,
DESAT18_4,2.1063099999999998e-05,
DESAT18_5,2.1063099999999998e-05,
DESAT18_6,2.5094299999999998e-05,
DESAT18_7,1.9033e-06,
DESAT18_8,2.57731e-05,
DESAT18_9,6.59059e-05,
DESAT20_1,2.927e-06,
DESAT20_2,2.927e-06,
DESAT22_1p,,
DESAT22_2p,,
DESAT24_1,2.5968699999999998e-05,
DGAT,0.0001758075,
DGCHOLte,,
DGCHOLtx,,
DGK2m,,
DGNSKm,5.02545e-05,
DGSNt,,
DGSNtm,,
DGTPtn,,
DGULND,,
DHAAt1r,,
DHAPA,0.0041621913,
DHAPAx,0.0048397573,
DHCHOLESTANATEtm,,
DHCR241r,,
DHCR242r,0.0007918619,
DHCR243r,0.0007882163,
DHCR71r,3.50909e-05,
DHCR72r,3.50909e-05,
DHCRD1,,
DHCRD2,,
DHDPBMTm,0.0006750243,
DHEASt,,
DHEAStr,,
DHEASULT,1.7681999999999999e-06,
DHEAtr,,
DHFtl,,
DHFtm,,
DHORD9,0.0001771523,
DHPM1,0.0296603964,
DHPM2,2.28e-08,
DHPR2,,
DIDPtn,,
DIGALSGALSIDEtg,,
DIGALSIDEtg,,
DIGALSIDEtl,,
DINt,,
DITPtn,,
DKMPPD,,
D_LACt2,,
D_LACtm,,
DLNLCGCPT1,7.818569999999999e-05,0.0138928009
DLNLCGCPT2,,
DLNLCGCRNt,,
DLNLCGt,,
DM_13_cis_oretn_n_,,
DM_13_cis_retn_n_,,
DM_Asn_X_Ser_Thr_ly_,,
DM_avite2_c_,,
DM_bvite_c_,,
DM_core5_g_,,
DM_core7_g_,,
DM_core8_g_,,
DM_datp_m_,,
DM_datp_n_,,
DM_dctp_m_,,
DM_dctp_n_,,
DM_dem2emgacpail_prot_hs_r_,,
DM_dgpi_prot_hs_r_,,
DM_dgtp_m_,,
DM_dgtp_n_,,
DM_dsT_antigen_g_,,
DM_dttp_m_,,
DM_dttp_n_,,
DM_ethamp_r_,,
DM_gncore2_g_,,
DM_gpi_sig_er_,,
DM_hretn_n_,,
DM_kdn_c_,,
DM_m_em_3gacpail_prot_hs_r_,,
DM_melanin_c_,,
DM_mem2emgacpail_prot_hs_r_,,
DM_n5m2masn_g_,,
DM_oretn_n_,,
DM_Ser_Thr_ly_,,
DM_Ser_Gly_Ala_X_Gly_ly_,,
DM_sprm_c_,,
DM_sTn_antigen_g_,,
DM_T_antigen_g_,,
DM_yvite_c_,,
DMANTIPYRINEte,,
DMATTx,9.084200000000001e-05,
DMGDHm,0.0010461510000000002,
DMGtm,,
DMHPTCRNCPT1,,
DMHPTCRNCPT2,,
DMHPTCRNt,,
DMHPTCRNte,,
DMNONCOACRNCPT1,,
DMNONCRNCPT2,,
DMNONCRNt,,
DNADtn,,
DNAMTn,3.14872e-05,
DNAMTSEn,3.14872e-05,
DNDPt10m,,
DNDPt11m,,
DNDPt12m,,
DNDPt13m,,
DNDPt14m,,
DNDPt15m,,
DNDPt16m,,
DNDPt17m,,
DNDPt18m,,
DNDPt19m,,
DNDPt1m,,
DNDPt20m,,
DNDPt21m,,
DNDPt22m,,
DNDPt23m,,
DNDPt24m,,
DNDPt25m,,
DNDPt26m,,
DNDPt27m,,
DNDPt28m,,
DNDPt29m,,
DNDPt2m,,
DNDPt30m,,
DNDPt31m,,
DNDPt32m,,
DNDPt33m,,
DNDPt34m,,
DNDPt35m,,
DNDPt36m,,
DNDPt37m,,
DNDPt38m,,
DNDPt39m,,
DNDPt3m,,
DNDPt40m,,
DNDPt41m,,
DNDPt42m,,
DNDPt43m,,
DNDPt44m,,
DNDPt45m,,
DNDPt46m,,
DNDPt47m,,
DNDPt48m,,
DNDPt49m,,
DNDPt4m,,
DNDPt50m,,
DNDPt51m,,
DNDPt52m,,
DNDPt53m,,
DNDPt54m,,
DNDPt55m,,
DNDPt56m,,
DNDPt57m,,
DNDPt58m,,
DNDPt59m,,
DNDPt5m,,
DNDPt60m,,
DNDPt61m,,
DNDPt62m,,
DNDPt63m,,
DNDPt6m,,
DNDPt7m,,
DNDPt8m,,
DNDPt9m,,
DOGULND1,,
DOGULND2,,
DOGULNO1,,
DOGULNO2,,
DOLASNT_Ler,0.0001435362,
DOLASNT_Uer,0.0001435362,
DOLDPP_Ler,0.0053606602,
DOLDPP_Uer,0.0053606602,
DOLGLCP_Lter,,
DOLGLCP_Uter,,
DOLGPP_Ler,,
DOLGPP_Uer,,
DOLICHOL_Lter,,
DOLICHOL_Uter,,
DOLK_L,,
DOLK_U,,
DOLMANP_Lter,,
DOLMANP_Uter,,
DOLP_Lter,,
DOLP_Uter,,
DOLPGT1_Ler,0.0009064117999999999,
DOLPGT1_Uer,0.0009064117999999999,
DOLPGT2_Ler,,
DOLPGT2_Uer,,
DOLPGT3_Ler,,
DOLPGT3_Uer,,
DOLPH_Ler,,
DOLPH_Uer,,
DOLPMT_L,0.012355276100000001,
DOLPMT_U,0.012355276100000001,
DOLPMT1_Ler,2.0638e-06,
DOLPMT1_Uer,2.0638e-06,
DOLPMT2_Ler,,
DOLPMT2_Uer,,
DOLPMT3_Ler,0.0,
DOLPMT3_Uer,0.0,
DOLPMT4_Ler,,
DOLPMT4_Uer,,
DOPABMO,0.003317635,
DOPACHRMISO,5.57968e-05,
DOPAMT,0.00043712190000000004,
DOPAQNISO1,,
DOPASFt,,
DOPASULT,0.0045146349,
DOPAt4_2_r,,
DOPAtu,,
DOPAVESSEC,,
DORNOp,0.00025278970000000003,
DPCOAtl,,
DPGase,8.8251e-06,
DPGM,0.2790646255,0.2790646255
DPHMBDCm,,
DPMVDx,0.0041819247999999995,
DPPS,,
DPROOp,0.00034109129999999996,
DRIBt,,
DRPA,0.0580648912,
DSAT,,
DTDPtn,,
DTTPtn,,
