REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
ACALDtx,,
ACCOACm,4.1502e-06,
ACCOAgt,,
ACCOALm,0.0010220699,
ACCOAtn,,
ACCOAtr,,
ACETONEt2,,
ACETONEt2m,,
ACGAGBSIDEtg,,
ACGAGBSIDEtl,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACGALK,,
ACGALK2,,
ACGALtlg,,
ACGALtly,,
ACGAM6PSi,0.0256445525,
ACGAMK,6.81896e-05,
ACGAMPM,0.0031068128000000003,0.0031068128000000003
ACGAMtly,,
ACGBGBSIDEtg,,
ACGBGBSIDEtl,,
ACGPID,0.0006050783,
ACGSm,1.1383800000000001e-05,
ACHEe,0.3829089364,
ACHtn,,
ACHVESSEC,,
ACITL,5.1824239957,
ACN13ACNGALGBSIDEte,,
ACN13ACNGALGBSIDEtg,,
ACN23ACNGALGBSIDEte,,
ACN23ACNGALGBSIDEtg,,
ACNACNGAL14ACGLCGALGLUSIDEte,,
ACNACNGAL14ACGLCGALGLUSIDEtg,,
ACNACNGALGBSIDEte,,
ACNACNGALGBSIDEtg,,
ACNAM9PL,0.324981884,
ACNAM9PL2,0.324981884,
ACNAMlt,,
ACNAMPH,0.042520379000000004,
ACNAMtn,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACNMLr,,
ACOAD10m,0.0072068246,
ACOAD1fm,122.0197963016,
ACOAD8m,66.1646679763,
ACOAD9m,3.2194272088,
ACOAHi,1.3746000000000001e-06,
ACOAO7p,0.0073400021,
ACODA,1.2853758131,
ACONTm,0.0085422213,0.0017729139000000002
ACOX22x,,
ACOX2x,,
ACP1_FMN_,26.474883229,
ACRNtm,,
ACS2,0.0152418318,
ACSm,0.4466538889,
ACSOMT,7.5e-09,
ACSRTNMT,7.5e-09,
ACt2m,,
ACt2r,,
ACtg,,
ACTLMO,,
ACTNMO,,
ADA,0.0144446174,
ADAe,0.010231604,
ADCim,,
ADEt,,
ADEtl,,
ADHAPtx,,
ADK1m,24.2799926669,11.0466207195
ADK3,0.0003142116,0.0002921944
ADK3m,,
ADKd,0.0003211448,0.00032126619999999997
ADMDC,0.0009265458,
ADNCYC,1.0481399775,
ADNK1m,,
ADNt,,
ADNt4,,
ADNtl,,
ADNtm,,
ADPGLC,0.21081758260000003,
ADPMAN,0.18106691149999998,
ADPRDPm,0.0050537281,
ADPRIBt,,
ADPtx,,
ADRNCOAtx,,
ADRNCPT1,6.15367e-05,0.0109344372
ADRNCPT2,1.2668384434,0.0071294975
ADRNCRNt,,
ADRNLPVESSEC,,
ADRNt,,
ADSELK,0.007756464100000001,
ADSK,0.007756464100000001,
ADSL1,0.1099863246,
ADSL2,0.11143336599999999,
AFLATOXINte,,
AG13T10g,0.000154851,
AG13T11g,0.000154851,
AG13T12g,0.000154851,
AG13T13g,0.000154851,
AG13T14g,0.000154851,
AG13T15g,0.000154851,
AG13T16g,0.000154851,
AG13T17g,0.000154851,
AG13T18g,0.000154851,
AG13T1g,0.000154851,
AG13T2g,0.000154851,
AG13T3g,0.000154851,
AG13T4g,0.000154851,
AG13T5g,0.000154851,
AG13T6g,0.000154851,
AG13T7g,0.000154851,
AG13T8g,0.000154851,
AG13T9g,0.000154851,
AGLPC,,
AGLPED,,
AGLPET,,
AGLPH,,
AGLPR,,
AGLPT,,
AGMTm,3.1029000000000004e-06,
AGPAT1,0.00482062,
AGPex,,
AGPRim,3.4885329239,
AGPSx,0.0670663864,
AGTim,0.0010023471,
AGTix,0.0006821913000000001,
AHANDROSTANGLCte,,
AHANDROSTANGLCtr,,
AHCYStn,,
AHCYStr,,
AHEXASE2ly,0.2243846018,
AHEXASEly,0.2243846018,
AIRCr,0.0854177782,0.0854177782
AKGDm,1.3980664700999998,
AKGMALtm,,
AKGt4_3,,
AKGtp,,
AKR1C1,6.4525e-05,
AKR1C41,,
AKR1C42,,
AKR1D,,
AKR1D2,,
ALAASNNaEx,,
ALACYSNaEx,,
ALADGLNexR,,
ALADGLYexR,,
ALAGLNexR,,
ALAGLNNaEx,,
ALAGLYexR,,
ALASERNaEx,,
ALASm,0.0026446108,
ALAt2rL,,
ALAt4,,
ALATA_L,0.0035088337,0.0034050858000000002
ALATHRNaEx,,
ALAtN1,,
ALCD21_D,0.0055430023,
ALCD21_L,0.0055430023,
ALCD22_D,0.074782555,
ALCD22_L,0.019133794699999998,
ALCD2if,0.0013219713,
ALCD2yf,0.058915273,
ALDD20x,0.0130447931,
ALDD20xm,0.02804198,
ALDD21,,
ALDD2xm,0.0170867094,
ALDD2y,0.7127082666,
ALDSTRNte,,
ALDSTRNtm,,
ALKP,0.018990477,
ALOX12,0.0016684086,
ALOX12R,4.06317e-05,
ALOX15,0.00022082810000000001,
ALOX5,0.0015136754,
ALOX52,0.0050679576,
ALR2,0.9931538029000001,
ALR3,0.0710294546,
AMACR2p,,
AMACR2r,,
AMACRp,,
AMACRr,,
AMCOXO,,
AMETr,,
AMETt2m,,
AMETtn,,
AMPDA,0.0708933687,
AMPTASECGe,0.006168849499999999,
AMPtp,,
AMPtr,,
AMY1e,0.0033450433000000003,
AMY2e,1.5030020447999999,
ANDRSTRNGLCte,,
ANDRSTRNGLCtr,,
ANDRSTRNte,,
ANDRSTRNtr,,
ANTIPYRENEte,,
AOBUTDsm,,
AP4AH1,0.0035080397,
APAT2rm,9.66439e-05,0.013545260200000001
APNNOXte,,
APOCF,,
APOCFm,,
APOC_LYS_BTNP,,
APOC_LYS_BTNPm,,
APPNNte,,
APRTO2,0.0472842309,
AQCOBALt,,
ARAB_Lt,,
ARABR,0.62757974,
ARACHCOAtx,,
ARACHCPT1,6.15179e-05,0.0109344372
ARACHCPT2,0.0006882413,0.0007180547999999999
ARACHCRNt,,
ARACHDCOAtx,,
ARACHDt2,,
ARACHDtr,,
ARACHt,,
ARGDCm,5.877e-05,
ARGLYSex,,
ARGNm,0.37208447,
ARGSS,0.6846873943999999,
ARGt4,,
ARGtm,,
ARSA,0.0050960587,
ARTCOAL1,,
ARTCOAL2,,
ARTCOAL3,,
R_group_phosphotase_1,,
R_group_phosphotase_2,,
R_group_phosphotase_3,,
ARTFR11,,
ARTFR12,,
ARTFR13,,
ARTFR202,,
ARTFR203,,
ARTFR204,,
ARTFR205,,
ARTFR206,,
ARTFR207,,
ARTFR208,,
ARTFR209,,
ARTFR210,,
ARTFR211,,
ARTFR212,,
ARTFR213,,
ARTFR31,,
ARTFR32,,
ARTFR33,,
ARTFR34,,
ARTFR41,,
ARTFR42,,
ARTFR43,,
ARTFR44,,
ARTFR45,,
ARTFR46,,
ARTFR51,,
ARTFR52,,
ARTFR53,,
ARTFR54,,
ARTFR55,,
ARTFR56,,
ARTFR57,,
ARTFR61,,
ARTPLM1,,
ARTPLM1m,,
ARTPLM2,,
ARTPLM2m,,
ARTPLM3,,
ARTPLM3m,,
ASAH1,0.00011326379999999999,
ASCBOX,,
ASCBt,,
ASCBt4,,
ASNALANaEx,,
ASNCYSNaEx,,
ASNGLNNaEx,,
ASNNm,7.94372e-05,
ASNS1,0.0278267042,
ASNSERNaEx,,
ASNt4,,
ASNTHRNaEx,,
ASNtm,,
ASNtN1,,
Asn_X_Ser_Thrtr,,
ASPCTr,0.021518912,0.021518912
ASPDt6,,
ASPDxt,,
ASPGLUm,,
ASPNATm,,
ASPt6,,
ASPTAm,19.8933165117,46.8684110025
ATP1ter,,
ATP2ter,,
ATPasel,,
ATPH1e,0.3931848919,
ATPH2e,0.0353507534,
ATPtm,,
ATPtn,,
ATPtx,,
AVITE2t,,
B_MANNASEly,0.0606927705,
B3GALT3g,6.47586e-05,
B3GALT41g,1.0913199999999999e-05,
B3GALT42g,1.0913199999999999e-05,
B3GALT43g,1.0913199999999999e-05,
B3GALT44g,1.0913199999999999e-05,
B3GALT5g,3.4962e-06,
B3GALTg,,
B3GNT11g,4.91448e-05,
B3GNT12g,4.91448e-05,
B3GNT310g,,
B3GNT311g,3.92639e-05,
B3GNT312g,,
B3GNT313g,,
B3GNT314g,,
B3GNT315g,,
B3GNT31g,,
B3GNT32g,,
B3GNT33g,,
B3GNT34g,,
B3GNT35g,,
B3GNT36g,,
B3GNT37g,,
B3GNT39g,,
B3GNT51g,,
BAAT1x,,
BAAT2x,,
BAAT3x,,
BAAT4x,,
BACCL,15.363968551600001,
BACCLm,15.363968551600001,
BALAtmr,,
BALAVECSEC,,
BAMPPALDOX,0.060038796799999995,
BAMPPALDOXm,0.02804198,
BBHOX,1.031e-07,
BCDO,2.9799e-06,
BDG2HCGHD,5.4264499999999995e-05,
BDHm,0.41159405909999996,0.2704858816
BDMT_L,0.0007738416,
BDMT_U,0.0007738416,
BETALDHxm,,
BHBt,,
BHBtm,,
BHMT,2.425e-07,
BILDGLCURt,,
BILDGLCURte,,
BILDGLCURtr,,
BILGLCURt,,
BILGLCURte,,
BILGLCURtr,,
BILIRED,0.0144328083,
BILIRUBt2,,
BILIRUBtr,,
BIOCYTtn,,
BMTer_L,9.1929e-06,
BMTer_U,,
BPNT2,0.0042931045000000004,
BTND1,9.50234e-05,
BTND1n,0.0002375586,
BTNDe,0.0007779421,
BTNDm,0.001995492,
BTNPL,0.0008070553,
BTNPLm,0.0008070553,
BTNt2,,
BTNt2m,,
BTNt3i,,
BTNt4i,,
BTNtn,,
BUP2,2.9350000000000003e-07,
BUTt2m,,
BVITEt,,
BZt,,
BZtr,,
C14STRr,3.83105e-05,
C160CPT1,7.7592e-06,0.0109344372
C160CPT2,1.2726255604,0.0006254263
C160CRNt,,
C161CPT1,6.15353e-05,0.0109344372
C161CPT12,5.9945e-05,0.0109344372
C161CPT2,1.2668384434,0.0071293387
C161CPT22,1.2668384434,0.006945091
C161CRN2t,0.0003449133,0.0003449133
C161CRNt,0.00034443730000000006,0.00034443730000000006
C180CPT1,5.349000000000001e-07,0.0109344372
C180CPT2,1.2668384434,6.196729999999999e-05
C180CRNt,,
C181CPT1,5.65e-07,0.0109344372
C181CPT2,1.2668384434,6.54584e-05
C181CRNt,0.00034443730000000006,0.00034443730000000006
C204CPT1,3.239e-07,0.0109344372
C204CPT2,1.2668384434,3.75295e-05
C204CRNt,,
C226COAtx,,
C226CPT1,6.152970000000001e-05,0.0109344372
C226CPT2,,
C226CRNt,,
C2M26DCOAHLm,14.886050801400001,14.886050801400001
C2M26DCOAHLx,37.6666579244,37.6666579244
C3STDH1Pr,,
C3STDH1r,,
C3STKR2r,0.3885325876,
C4STMO1r,4.3430919939,
C4STMO2Pr,,
C4STMO2r,,
CAATPS,,
CAROtr,,
CARVEOLte,,
CAT2p,164.7516806733,
CAt7r,,
CATm,25.779309255700003,
CATp,82.3758403367,
CBL2OR,,
CBL2tm,,
CBLATm,0.0008641723,1.2810000000000002e-07
CBPPer,255.58642772439998,
CBPSam,5.7649000000000005e-06,
CBPter,,
CBR1,0.0644618653,0.1566697249
CBR2,0.038483258199999995,
CCA_D3t,,
CCA_D3tm,,
CDIPTr,0.0,0.0
CDPDAGtm,,
CDS,0.0025941468,
CDSm,4.977e-07,
CEPTC,0.0004493287,
CEPTE,,
CERK,0.0007907386999999999,
CERT1gt,,
CERT1rt,,
CERT2gt,,
CERT2rt,,
CGLYt3_2_,,
CH25H,,
CHAT,3.5420000000000004e-07,0.000367211
CHATn,3.789e-07,0.0003928304
CHLP,1.24337e-05,
CHLPCTD,0.0101856872,
CHLtm,,
CHOLATEt,,
CHOLATEt2,,
CHOLATEt3,,
CHOLD2m,0.000972454,
CHOLK,,
CHOLPtg,,
CHOLPtl,,
CHOLt4,,
CHOLtg,,
CHOLtn,,
CHOLtr,,
CHOLtu,,
CHSTEROLSULT,1.82e-06,
CHSTEROLt1,,
CHSTEROLt2,,
CHSTEROLt3,,
CHSTEROLtg,,
CHTNASE,5.7547e-06,
CHTNASEe,8e-10,
CITMCOAHm,,
CITMCOALm,,
CITRtm,,
CITt4_2,,
CITtam,,
CITtbm,,
CK,0.2183069523,0.4952202403
CKc,1.4861765854,3.2247713778
CLFORtex,,
CLHCO3tex2,,
CLI2tex,,
CLOHtex2,,
CLOXAtex2,,
CLPNDCOAtx,,
CLPNDCPT1,6.15367e-05,0.0109344372
CLPNDCPT2,,
CLPNDCRNt,,
CLPNDt,,
CLS_hs,0.0002041779,
CMPACNAtg,,
CMPACNAtn,,
CMPSAS,0.0004753283,
CMPSASn,0.0007446810000000001,
CO2ter,,
CO2tg,,
CO2tm,,
CO2tn,,
CO2tp,,
COAtg,,
COAtl,,
COAtm,,
COAtn,,
COAtp,,
COAtr,,
COKECBESr,0.0102755363,
COQ3m,,
COQ5m,,
COQ6m,,
COQ7m,0.0003222064,
CORE2GTg,4.3582e-06,
CORE3GTg,1.6e-09,
CORE4GTg,3.669e-07,
CORE5GTg,,
CORE6GTg,2.0369e-06,
CORE7GTg,,
CORE8GTg,,
COt,,
COUCOAFm,,
COUMARINte,,
CPCTDTX,0.0193819077,
CREATt4_2_r,,
CREATtmdiffir,,
CRMPte,,
CRNCAR3tp,,
CRNCARtp,,
CRNt,,
CRNtHa,,
CRNtim,,
CRNtuNa,,
CRNtx,,
CRTNsyn,,
CRTSLt,,
CRTSLtm,,
CRTSLtr,,
CRTSTRNt,,
CRTSTRNtm,,
CRTSTRNtr,,
CRVNCtr,,
CSAPASEly,,
CSBPASEly,,
CSCPASEly,,
CSDPASEly,,
CSEPASEly,,
CSm,0.8535088555,
CSNAT2m,0.0018463792,0.0018463792
CSNAT2x,0.0258292123,0.0258292123
CSNAT3x,0.0018463792,0.0018463792
CSNATer,0.0011078275,0.0011078275
CSNATm,0.0018463792,0.0018463792
CSNATp,0.0018463792,0.0018463792
CSNATr,0.0015878860999999998,0.0015878860999999998
CSNt,,
CSPG_At,,
CSPG_Atly,,
CSPG_Bt,,
CSPG_Btly,,
CSPG_Ct,,
CSPG_Ctly,,
CSPG_Dt,,
CSPG_Dtly,,
CSPG_Et,,
CSPG_Etly,,
CTPtn,,
CYANt,,
CYANtm,,
CYSALANaEx,,
CYSASNNaEx,,
CYSGLNNaEx,,
CYSGLTH,,
CYSGLUexR,,
CYSGLYexR,,
CYSLYSL,,
CYSO,1.7018000000000002e-06,
CYSSERNaEx,,
CYSt4,,
CYSTA,2.9308373586000003,206.07378530900002
CYSTAm,0.8780672017,61.7388854704
CYStec,,
CYSTGLUex,,
CYSTHRNaEx,,
CYSTSERex,,
CYTD,0.0025134636,
CYTDK1,,
CYTDK2m,,
CYTDn,3.27e-06,
CYTDt,,
CYTDt4,,
CYTDtl,,
CYTDtm,,
CYTDtn,,
CYTK10,0.9750929163,0.7800666051999999
CYTK10n,0.9750929163,0.7800666051999999
CYTK11,0.4972008435,0.7619835503
CYTK11n,0.4972008435,0.7619835503
CYTK12,0.4972008435,0.7619835503
CYTK12n,0.4972008435,0.7619835503
CYTK13,0.4972008435,0.7619835503
CYTK13n,0.4972008435,0.7619835503
CYTK14,0.4972008435,0.7834459309
CYTK14n,0.4972008435,0.7834459309
CYTK1m,0.000973983,0.0007791787
CYTK1n,0.9750929163,0.7800666051999999
CYTK2n,0.4972008435,0.7619835503
CYTK3,,
CYTK3n,0.4972008435,0.7720427041
CYTK4,,
CYTK4n,0.4972008435,0.7634269795
CYTK5,0.4972008435,0.7720427041
CYTK5n,0.9750929163,0.7800666051999999
CYTK6,0.9750929163,0.7800666051999999
CYTK6n,0.9750929163,0.7800666051999999
CYTK7,0.9750929163,0.7967067543999999
CYTK7n,0.9750929163,0.7967067543999999
CYTK8,0.9750929163,0.7800666051999999
CYTK8n,0.9750929163,0.7800666051999999
CYTK9,0.9750929163,0.7720427041
CYTK9n,0.9750929163,0.7720427041
D_3AIBt,,
D3AIBTm,3.5e-09,2.724e-07
DADA,0.0144446174,
DADAe,0.010231604,
DADNK,,
DADNt4,,
DAG_HSter,,
DAGK_hs,0.028735433900000003,0.0205361903
DAGKn_hs,0.0005452957,0.00038970339999999995
DAGt,,
DALAOXx,4.5e-08,
DALAt2r,,
DALAt2rL,,
DALAxt,,
DARGOp,3.03e-08,
DASCBH,,
DASCBR,0.16855956379999998,
DASPO1p,1.2273699999999999e-05,
DATPtn,,
DCIm,0.1275812126,0.1662530374
DCK1m,,
DCK1n,6.8574e-06,8.691120000000001e-05
DCK2n,9.6331e-06,8.05271e-05
DCSPTN1COAtx,,
DCSPTN1CPT1,6.15353e-05,0.0109344372
DCSPTN1CPT2,0.0005631976,0.0005575882
DCSPTN1CRNt,0.0409891218,0.0409891218
DCSPTN1t,,
DCT,1.3304400000000001e-05,1.71899e-05
DCTPtn,,
DCYTD,0.0018327338,
DCYTDn,2.3843e-06,
DCYTt,,
DDPGAm,,
DEBRISOQUINEt,,
DECDPtm,,
DEDOLP1_L,,
DEDOLP1_U,,
DEDOLP2_L,,
DEDOLP2_U,,
DEDOLR_L,,
DEDOLR_U,,
DESAT16_2,0.006118733,
DESAT18_10,2.9155300000000002e-05,
DESAT18_3,0.006118733,
DESAT18_4,0.006118733,
DESAT18_5,0.006118733,
DESAT18_6,0.00038440919999999996,
DESAT18_7,2.9155300000000002e-05,
DESAT18_8,0.00039480730000000005,
DESAT18_9,0.0006892627000000001,
DESAT20_1,2.13613e-05,
DESAT20_2,2.13613e-05,
DESAT22_1p,,
DESAT22_2p,,
DESAT24_1,0.00039780290000000003,
DGAT,0.0001119293,
DGCHOLte,,
DGCHOLtx,,
DGK2m,,
DGNSKm,3.5287600000000004e-05,
DGSNt,,
DGSNtm,,
DGTPtn,,
DGULND,,
DHAAt1r,,
DHAPA,0.0016766551,
DHAPAx,0.001949599,
DHCHOLESTANATEtm,,
DHCR241r,,
DHCR242r,0.0029372313,
DHCR243r,0.0029335858,
DHCR71r,0.0001424782,
DHCR72r,0.0001424782,
DHCRD1,,
DHCRD2,,
DHDPBMTm,0.0004941803,
DHEASt,,
DHEAStr,,
DHEASULT,3.0066e-06,
DHEAtr,,
DHFtl,,
DHFtm,,
DHORD9,0.0002943985,
DHPM1,0.06024773889999999,
DHPM2,0.0001899141,
DHPR2,,
DIDPtn,,
DIGALSGALSIDEtg,,
DIGALSIDEtg,,
DIGALSIDEtl,,
DINt,,
DITPtn,,
DKMPPD,,
D_LACt2,,
D_LACtm,,
DLNLCGCPT1,6.15367e-05,0.0109344372
DLNLCGCPT2,,
DLNLCGCRNt,,
DLNLCGt,,
DM_13_cis_oretn_n_,,
DM_13_cis_retn_n_,,
DM_Asn_X_Ser_Thr_ly_,,
DM_avite2_c_,,
DM_bvite_c_,,
DM_core5_g_,,
DM_core7_g_,,
DM_core8_g_,,
DM_datp_m_,,
DM_datp_n_,,
DM_dctp_m_,,
DM_dctp_n_,,
DM_dem2emgacpail_prot_hs_r_,,
DM_dgpi_prot_hs_r_,,
DM_dgtp_m_,,
DM_dgtp_n_,,
DM_dsT_antigen_g_,,
DM_dttp_m_,,
DM_dttp_n_,,
DM_ethamp_r_,,
DM_gncore2_g_,,
DM_gpi_sig_er_,,
DM_hretn_n_,,
DM_kdn_c_,,
DM_m_em_3gacpail_prot_hs_r_,,
DM_melanin_c_,,
DM_mem2emgacpail_prot_hs_r_,,
DM_n5m2masn_g_,,
DM_oretn_n_,,
DM_Ser_Thr_ly_,,
DM_Ser_Gly_Ala_X_Gly_ly_,,
DM_sprm_c_,,
DM_sTn_antigen_g_,,
DM_T_antigen_g_,,
DM_yvite_c_,,
DMANTIPYRINEte,,
DMATTx,8.66605e-05,
DMGDHm,1.6814100000000002e-05,
DMGtm,,
DMHPTCRNCPT1,,
DMHPTCRNCPT2,,
DMHPTCRNt,,
DMHPTCRNte,,
DMNONCOACRNCPT1,,
DMNONCRNCPT2,,
DMNONCRNt,,
DNADtn,,
DNAMTn,5.34719e-05,
DNAMTSEn,5.34719e-05,
DNDPt10m,,
DNDPt11m,,
DNDPt12m,,
DNDPt13m,,
DNDPt14m,,
DNDPt15m,,
DNDPt16m,,
DNDPt17m,,
DNDPt18m,,
DNDPt19m,,
DNDPt1m,,
DNDPt20m,,
DNDPt21m,,
DNDPt22m,,
DNDPt23m,,
DNDPt24m,,
DNDPt25m,,
DNDPt26m,,
DNDPt27m,,
DNDPt28m,,
DNDPt29m,,
DNDPt2m,,
DNDPt30m,,
DNDPt31m,,
DNDPt32m,,
DNDPt33m,,
DNDPt34m,,
DNDPt35m,,
DNDPt36m,,
DNDPt37m,,
DNDPt38m,,
DNDPt39m,,
DNDPt3m,,
DNDPt40m,,
DNDPt41m,,
DNDPt42m,,
DNDPt43m,,
DNDPt44m,,
DNDPt45m,,
DNDPt46m,,
DNDPt47m,,
DNDPt48m,,
DNDPt49m,,
DNDPt4m,,
DNDPt50m,,
DNDPt51m,,
DNDPt52m,,
DNDPt53m,,
DNDPt54m,,
DNDPt55m,,
DNDPt56m,,
DNDPt57m,,
DNDPt58m,,
DNDPt59m,,
DNDPt5m,,
DNDPt60m,,
DNDPt61m,,
DNDPt62m,,
DNDPt63m,,
DNDPt6m,,
DNDPt7m,,
DNDPt8m,,
DNDPt9m,,
DOGULND1,,
DOGULND2,,
DOGULNO1,,
DOGULNO2,,
DOLASNT_Ler,0.000208079,
DOLASNT_Uer,0.000208079,
DOLDPP_Ler,0.0043221951000000005,
DOLDPP_Uer,0.0043221951000000005,
DOLGLCP_Lter,,
DOLGLCP_Uter,,
DOLGPP_Ler,,
DOLGPP_Uer,,
DOLICHOL_Lter,,
DOLICHOL_Uter,,
DOLK_L,,
DOLK_U,,
DOLMANP_Lter,,
DOLMANP_Uter,,
DOLP_Lter,,
DOLP_Uter,,
DOLPGT1_Ler,0.0013823569,
DOLPGT1_Uer,0.0013823569,
DOLPGT2_Ler,,
DOLPGT2_Uer,,
DOLPGT3_Ler,,
DOLPGT3_Uer,,
DOLPH_Ler,,
DOLPH_Uer,,
DOLPMT_L,0.013122820700000001,
DOLPMT_U,0.013122820700000001,
DOLPMT1_Ler,2.5371000000000002e-06,
DOLPMT1_Uer,2.5371000000000002e-06,
DOLPMT2_Ler,,
DOLPMT2_Uer,,
DOLPMT3_Ler,0.0,
DOLPMT3_Uer,0.0,
DOLPMT4_Ler,,
DOLPMT4_Uer,,
DOPABMO,0.0103257386,
DOPACHRMISO,5.57968e-05,
DOPAMT,0.0006251915,
DOPAQNISO1,,
DOPASFt,,
DOPASULT,0.0108712297,
DOPAt4_2_r,,
DOPAtu,,
DOPAVESSEC,,
DORNOp,6.55e-08,
DPCOAtl,,
DPGase,2.43959e-05,
DPGM,0.7714386826999999,0.7714386826999999
DPHMBDCm,,
DPMVDx,0.0098347275,
DPPS,,
DPROOp,8.83e-08,
DRIBt,,
DRPA,0.0290106763,
DSAT,,
DTDPtn,,
DTTPtn,,
