REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
ACCOACm,3.3380000000000004e-07,
ACCOAgt,,
ACCOALm,7.99434e-05,
ACCOAtn,,
ACCOAtr,,
ACETONEt2,,
ACETONEt2m,,
ACGAGBSIDEtg,,
ACGAGBSIDEtl,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACGALK,,
ACGALK2,,
ACGALtlg,,
ACGALtly,,
ACGAM6PSi,0.023812291,
ACGAMK,0.0001807467,
ACGAMPM,0.0024471694,0.0024471694
ACGAMtly,,
ACGBGBSIDEtg,,
ACGBGBSIDEtl,,
ACGPID,0.0002559817,
ACGSm,1.6963800000000002e-05,
ACHEe,0.0055208746,
ACHtn,,
ACHVESSEC,,
ACITL,1.021858154,
ACN13ACNGALGBSIDEte,,
ACN13ACNGALGBSIDEtg,,
ACN23ACNGALGBSIDEte,,
ACN23ACNGALGBSIDEtg,,
ACNACNGAL14ACGLCGALGLUSIDEte,,
ACNACNGAL14ACGLCGALGLUSIDEtg,,
ACNACNGALGBSIDEte,,
ACNACNGALGBSIDEtg,,
ACNAM9PL,0.4520065245,
ACNAM9PL2,0.4520065245,
ACNAMlt,,
ACNAMPH,0.2936130865,
ACNAMtn,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACNMLr,,
ACOAD10m,0.0009310749,
ACOAD1fm,86.259684063,
ACOAD8m,22.273046619099997,
ACOAD9m,1.3829279697,
ACOAHi,1.78002e-05,
ACOAO7p,0.0018300791000000001,
ACODA,0.7222924483,
ACONTm,0.0043313187,0.0008989528999999999
ACOX22x,,
ACOX2x,,
ACP1_FMN_,13.9959353481,
ACRNtm,,
ACS2,0.0158946693,
ACSm,0.0342642646,
ACSOMT,1.94e-08,
ACSRTNMT,1.94e-08,
ACt2m,,
ACt2r,,
ACtg,,
ACTLMO,,
ACTNMO,,
ADA,0.38353233740000003,
ADAe,0.271668739,
ADCim,,
ADEt,,
ADEtl,,
ADHAPtx,,
ADK1m,9.6439631755,4.3876950415
ADK3,0.0028056341999999996,0.0026090399
ADK3m,,
ADKd,0.002867541,0.0028686249
ADMDC,0.0005785466000000001,
ADNCYC,0.478937654,
ADNK1m,,
ADNt,,
ADNt4,,
ADNtl,,
ADNtm,,
ADPGLC,0.11117192220000001,
ADPMAN,0.095483291,
ADPRDPm,0.0037124286,
ADPRIBt,,
ADPtx,,
ADRNCOAtx,,
ADRNCPT1,7.143090000000001e-05,0.0126925334
ADRNCPT2,0.8909244095000001,0.0050139332
ADRNCRNt,,
ADRNLPVESSEC,,
ADRNt,,
ADSELK,0.005062339,
ADSK,0.005062339,
ADSL1,0.048840677,
ADSL2,0.049483252199999994,
AFLATOXINte,,
AG13T10g,0.00016828400000000002,
AG13T11g,0.00016828400000000002,
AG13T12g,0.00016828400000000002,
AG13T13g,0.00016828400000000002,
AG13T14g,0.00016828400000000002,
AG13T15g,0.00016828400000000002,
AG13T16g,0.00016828400000000002,
AG13T17g,0.00016828400000000002,
AG13T18g,0.00016828400000000002,
AG13T1g,0.00016828400000000002,
AG13T2g,0.00016828400000000002,
AG13T3g,0.00016828400000000002,
AG13T4g,0.00016828400000000002,
AG13T5g,0.00016828400000000002,
AG13T6g,0.00016828400000000002,
AG13T7g,0.00016828400000000002,
AG13T8g,0.00016828400000000002,
AG13T9g,0.00016828400000000002,
AGLPC,,
AGLPED,,
AGLPET,,
AGLPH,,
AGLPR,,
AGLPT,,
AGMTm,5.29997e-05,
AGPAT1,0.003982554,
AGPex,,
AGPRim,0.9964855929,
AGPSx,0.0148467406,
AGTim,0.0010807338,
AGTix,0.0006821913000000001,
AHANDROSTANGLCte,,
AHANDROSTANGLCtr,,
AHCYStn,,
AHCYStr,,
AHEXASE2ly,0.038447468900000004,
AHEXASEly,0.038447468900000004,
AIRCr,0.0553203196,0.0553203196
AKGDm,0.8029550414,
AKGMALtm,,
AKGt4_3,,
AKGtp,,
AKR1C1,0.0004550065,
AKR1C41,,
AKR1C42,,
AKR1D,,
AKR1D2,,
ALAASNNaEx,,
ALACYSNaEx,,
ALADGLNexR,,
ALADGLYexR,,
ALAGLNexR,,
ALAGLNNaEx,,
ALAGLYexR,,
ALASERNaEx,,
ALASm,0.0006066638,
ALAt2rL,,
ALAt4,,
ALATA_L,0.0051976327000000004,0.005043951
ALATHRNaEx,,
ALAtN1,,
ALCD21_D,0.0092953852,
ALCD21_L,0.0092953852,
ALCD22_D,0.125407246,
ALCD22_L,0.0320865809,
ALCD2if,0.002216891,
ALCD2yf,0.0750437253,
ALDD20x,0.0090270821,
ALDD20xm,0.0386707802,
ALDD21,,
ALDD2xm,0.0220052773,
ALDD2y,0.5871356890999999,
ALDSTRNte,,
ALDSTRNtm,,
ALKP,0.0234880235,
ALOX12,0.0007610739,
ALOX12R,0.0083872112,
ALOX15,0.0003184855,
ALOX5,0.0009011972,
ALOX52,0.0030173108000000003,
ALR2,0.8171265706999999,
ALR3,0.0584401474,
AMACR2p,,
AMACR2r,,
AMACRp,,
AMACRr,,
AMCOXO,,
AMETr,,
AMETt2m,,
AMETtn,,
AMPDA,0.0533022605,
AMPTASECGe,0.025504596400000003,
AMPtp,,
AMPtr,,
AMY1e,0.004906657,
AMY2e,2.2046696831,
ANDRSTRNGLCte,,
ANDRSTRNGLCtr,,
ANDRSTRNte,,
ANDRSTRNtr,,
ANTIPYRENEte,,
AOBUTDsm,,
AP4AH1,0.0074093221999999995,
APAT2rm,3.6448899999999996e-05,0.0051085498
APNNOXte,,
APOCF,,
APOCFm,,
APOC_LYS_BTNP,,
APOC_LYS_BTNPm,,
APPNNte,,
APRTO2,0.0212306107,
AQCOBALt,,
ARAB_Lt,,
ARABR,0.5163470948,
ARACHCOAtx,,
ARACHCPT1,7.14091e-05,0.0126925334
ARACHCPT2,0.0004840167,0.0005049835
ARACHCRNt,,
ARACHDCOAtx,,
ARACHDt2,,
ARACHDtr,,
ARACHt,,
ARGDCm,5.877e-05,
ARGLYSex,,
ARGNm,0.029758205899999998,
ARGSS,8.1404142197,
ARGt4,,
ARGtm,,
ARSA,0.0108555667,
ARTCOAL1,,
ARTCOAL2,,
ARTCOAL3,,
R_group_phosphotase_1,,
R_group_phosphotase_2,,
R_group_phosphotase_3,,
ARTFR11,,
ARTFR12,,
ARTFR13,,
ARTFR202,,
ARTFR203,,
ARTFR204,,
ARTFR205,,
ARTFR206,,
ARTFR207,,
ARTFR208,,
ARTFR209,,
ARTFR210,,
ARTFR211,,
ARTFR212,,
ARTFR213,,
ARTFR31,,
ARTFR32,,
ARTFR33,,
ARTFR34,,
ARTFR41,,
ARTFR42,,
ARTFR43,,
ARTFR44,,
ARTFR45,,
ARTFR46,,
ARTFR51,,
ARTFR52,,
ARTFR53,,
ARTFR54,,
ARTFR55,,
ARTFR56,,
ARTFR57,,
ARTFR61,,
ARTPLM1,,
ARTPLM1m,,
ARTPLM2,,
ARTPLM2m,,
ARTPLM3,,
ARTPLM3m,,
ASAH1,8.947149999999999e-05,
ASCBOX,,
ASCBt,,
ASCBt4,,
ASNALANaEx,,
ASNCYSNaEx,,
ASNGLNNaEx,,
ASNNm,6.205e-06,
ASNS1,0.0099888392,
ASNSERNaEx,,
ASNt4,,
ASNTHRNaEx,,
ASNtm,,
ASNtN1,,
Asn_X_Ser_Thrtr,,
ASPCTr,0.006291170699999999,0.006291170699999999
ASPDt6,,
ASPDxt,,
ASPGLUm,,
ASPNATm,,
ASPt6,,
ASPTAm,7.2092496014,16.9849041078
ATP1ter,,
ATP2ter,,
ATPasel,,
ATPH1e,0.556393577,
ATPH2e,0.05058796,
ATPtm,,
ATPtn,,
ATPtx,,
AVITE2t,,
B_MANNASEly,0.0284381697,
B3GALT3g,5.86133e-05,
B3GALT41g,2.25281e-05,
B3GALT42g,2.25281e-05,
B3GALT43g,2.25281e-05,
B3GALT44g,2.25281e-05,
B3GALT5g,1.648e-07,
B3GALTg,,
B3GNT11g,4.74794e-05,
B3GNT12g,4.74794e-05,
B3GNT310g,,
B3GNT311g,0.0001284652,
B3GNT312g,,
B3GNT313g,,
B3GNT314g,,
B3GNT315g,,
B3GNT31g,,
B3GNT32g,,
B3GNT33g,,
B3GNT34g,,
B3GNT35g,,
B3GNT36g,,
B3GNT37g,,
B3GNT39g,,
B3GNT51g,,
BAAT1x,,
BAAT2x,,
BAAT3x,,
BAAT4x,,
BACCL,5.554960560900001,
BACCLm,5.554960560900001,
BALAtmr,,
BALAVECSEC,,
BAMPPALDOX,0.0415472396,
BAMPPALDOXm,0.0386707802,
BBHOX,6.24843e-05,
BCDO,2.9799e-06,
BDG2HCGHD,6.743e-07,
BDHm,0.0840089324,0.055207867199999996
BDMT_L,0.0008693278999999999,
BDMT_U,0.0008693278999999999,
BETALDHxm,,
BHBt,,
BHBtm,,
BHMT,2.81e-08,
BILDGLCURt,,
BILDGLCURte,,
BILDGLCURtr,,
BILGLCURt,,
BILGLCURte,,
BILGLCURtr,,
BILIRED,0.0165280534,
BILIRUBt2,,
BILIRUBtr,,
BIOCYTtn,,
BMTer_L,1.88723e-05,
BMTer_U,,
BPNT2,0.0012442241,
BTND1,4.01877e-05,
BTND1n,0.0001004693,
BTNDe,0.0003290108,
BTNDm,0.0008439425,
BTNPL,0.000291797,
BTNPLm,0.000291797,
BTNt2,,
BTNt2m,,
BTNt3i,,
BTNt4i,,
BTNtn,,
BUP2,4.8469e-06,
BUTt2m,,
BVITEt,,
BZt,,
BZtr,,
C14STRr,7.76788e-05,
C160CPT1,9.0068e-06,0.0126925334
C160CPT2,0.8930455725,0.00043888330000000004
C160CRNt,,
C161CPT1,7.14293e-05,0.0126925334
C161CPT12,6.95833e-05,0.0126925334
C161CPT2,0.8909244095000001,0.0050138216
C161CPT22,0.8909244095000001,0.0048842464
C161CRN2t,0.0002120813,0.0002120813
C161CRNt,0.00021178860000000001,0.00021178860000000001
C180CPT1,6.209000000000001e-07,0.0126925334
C180CPT2,0.8909244095000001,4.35795e-05
C180CRNt,,
C181CPT1,6.558e-07,0.0126925334
C181CPT2,0.8909244095000001,4.60347e-05
C181CRNt,0.00021178860000000001,0.00021178860000000001
C204CPT1,3.7600000000000003e-07,0.0126925334
C204CPT2,0.8909244095000001,2.63932e-05
C204CRNt,,
C226COAtx,,
C226CPT1,7.14228e-05,0.0126925334
C226CPT2,,
C226CRNt,,
C2M26DCOAHLm,6.3504305988,6.3504305988
C2M26DCOAHLx,14.9064698318,14.9064698318
C3STDH1Pr,,
C3STDH1r,,
C3STKR2r,0.207492662,
C4STMO1r,14.9684215404,
C4STMO2Pr,,
C4STMO2r,,
CAATPS,,
CAROtr,,
CARVEOLte,,
CAT2p,223.46699924470002,
CAt7r,,
CATm,34.9667138959,
CATp,111.7334996223,
CBL2OR,,
CBL2tm,,
CBLATm,0.002062036,3.057e-07
CBPPer,483.89345022059996,
CBPSam,2.3229e-06,
CBPter,,
CBR1,0.3356569795,0.8157890928
CBR2,0.2003847416,
CCA_D3t,,
CCA_D3tm,,
CDIPTr,0.0,0.0
CDPDAGtm,,
CDS,0.0011585035000000001,
CDSm,1.511e-07,
CEPTC,2.12682e-05,
CEPTE,,
CERK,0.0018052673999999999,
CERT1gt,,
CERT1rt,,
CERT2gt,,
CERT2rt,,
CGLYt3_2_,,
CH25H,,
CHAT,3.5420000000000004e-07,0.000367211
CHATn,3.789e-07,0.0003928304
CHLP,7.1079999999999995e-06,
CHLPCTD,0.021460439900000003,
CHLtm,,
CHOLATEt,,
CHOLATEt2,,
CHOLATEt3,,
CHOLD2m,7.5055e-05,
CHOLK,,
CHOLPtg,,
CHOLPtl,,
CHOLt4,,
CHOLtg,,
CHOLtn,,
CHOLtr,,
CHOLtu,,
CHSTEROLSULT,0.0001161017,
CHSTEROLt1,,
CHSTEROLt2,,
CHSTEROLt3,,
CHSTEROLtg,,
CHTNASE,9.775e-06,
CHTNASEe,6.268e-07,
CITMCOAHm,,
CITMCOALm,,
CITRtm,,
CITt4_2,,
CITtam,,
CITtbm,,
CK,0.0772656845,0.1752739911
CKc,0.7894318185,1.7129439113
CLFORtex,,
CLHCO3tex2,,
CLI2tex,,
CLOHtex2,,
CLOXAtex2,,
CLPNDCOAtx,,
CLPNDCPT1,7.143090000000001e-05,0.0126925334
CLPNDCPT2,,
CLPNDCRNt,,
CLPNDt,,
CLS_hs,5.8118199999999995e-05,
CMPACNAtg,,
CMPACNAtn,,
CMPSAS,0.0008436173,
CMPSASn,0.0013216671,
CO2ter,,
CO2tg,,
CO2tm,,
CO2tn,,
CO2tp,,
COAtg,,
COAtl,,
COAtm,,
COAtn,,
COAtp,,
COAtr,,
COKECBESr,0.0198145232,
COQ3m,,
COQ5m,,
COQ6m,,
COQ7m,0.00020996439999999998,
CORE2GTg,2.8615100000000003e-05,
CORE3GTg,2.65e-08,
CORE4GTg,9.2132e-06,
CORE5GTg,,
CORE6GTg,1.87284e-05,
CORE7GTg,,
CORE8GTg,,
COt,,
COUCOAFm,,
COUMARINte,,
CPCTDTX,0.0408361514,
CREATt4_2_r,,
CREATtmdiffir,,
CRMPte,,
CRNCAR3tp,,
CRNCARtp,,
CRNt,,
CRNtHa,,
CRNtim,,
CRNtuNa,,
CRNtx,,
CRTNsyn,,
CRTSLt,,
CRTSLtm,,
CRTSLtr,,
CRTSTRNt,,
CRTSTRNtm,,
CRTSTRNtr,,
CRVNCtr,,
CSAPASEly,,
CSBPASEly,,
CSCPASEly,,
CSDPASEly,,
CSEPASEly,,
CSm,0.33155016379999996,
CSNAT2m,0.0012191317,0.0012191317
CSNAT2x,0.0072747409999999995,0.0072747409999999995
CSNAT3x,0.0012191317,0.0012191317
CSNATer,0.0007314789999999999,0.0007314789999999999
CSNATm,0.0012191317,0.0012191317
CSNATp,0.0012191317,0.0012191317
CSNATr,0.0010484533,0.0010484533
CSNt,,
CSPG_At,,
CSPG_Atly,,
CSPG_Bt,,
CSPG_Btly,,
CSPG_Ct,,
CSPG_Ctly,,
CSPG_Dt,,
CSPG_Dtly,,
CSPG_Et,,
CSPG_Etly,,
CTPtn,,
CYANt,,
CYANtm,,
CYSALANaEx,,
CYSASNNaEx,,
CYSGLNNaEx,,
CYSGLTH,,
CYSGLUexR,,
CYSGLYexR,,
CYSLYSL,,
CYSO,2.7608e-06,
CYSSERNaEx,,
CYSt4,,
CYSTA,0.7642972407999999,53.7394629079
CYSTAm,0.3182076563,22.3738980479
CYStec,,
CYSTGLUex,,
CYSTHRNaEx,,
CYSTSERex,,
CYTD,0.0845739664,
CYTDK1,,
CYTDK2m,,
CYTDn,3.27e-06,
CYTDt,,
CYTDt4,,
CYTDtl,,
CYTDtm,,
CYTDtn,,
CYTK10,1.1662722026999999,0.9330085190999999
CYTK10n,1.1662722026999999,0.9330085190999999
CYTK11,0.5946833509,0.9113800529
CYTK11n,0.5946833509,0.9113800529
CYTK12,0.5946833509,0.9113800529
CYTK12n,0.5946833509,0.9113800529
CYTK13,0.5946833509,0.9113800529
CYTK13n,0.5946833509,0.9113800529
CYTK14,0.5946833509,0.9370504044
CYTK14n,0.5946833509,0.9370504044
CYTK1m,0.0617549448,0.0494034664
CYTK1n,1.1662722026999999,0.9330085190999999
CYTK2n,0.5946833509,0.9113800529
CYTK3,,
CYTK3n,0.5946833509,0.9234114309
CYTK4,,
CYTK4n,0.5946833509,0.9131064845999999
CYTK5,0.5946833509,0.9234114309
CYTK5n,1.1662722026999999,0.9330085190999999
CYTK6,1.1662722026999999,0.9330085190999999
CYTK6n,1.1662722026999999,0.9330085190999999
CYTK7,1.1662722026999999,0.9529111799
CYTK7n,1.1662722026999999,0.9529111799
CYTK8,1.1662722026999999,0.9330085190999999
CYTK8n,1.1662722026999999,0.9330085190999999
CYTK9,1.1662722026999999,0.9234114309
CYTK9n,1.1662722026999999,0.9234114309
D_3AIBt,,
D3AIBTm,9.426000000000001e-07,7.34099e-05
DADA,0.38353233740000003,
DADAe,0.271668739,
DADNK,,
DADNt4,,
DAG_HSter,,
DAGK_hs,0.017495464,0.012503384499999999
DAGKn_hs,0.0012153708,0.0008685822
DAGt,,
DALAOXx,0.0001738897,
DALAt2r,,
DALAt2rL,,
DALAxt,,
DARGOp,0.0001170411,
DASCBH,,
DASCBR,0.3904479467,
DASPO1p,0.00034352,
DATPtn,,
DCIm,0.2387416203,0.3111078718
DCK1m,,
DCK1n,4.2802e-06,5.42474e-05
DCK2n,6.0127e-06,5.02626e-05
DCSPTN1COAtx,,
DCSPTN1CPT1,7.14293e-05,0.0126925334
DCSPTN1CPT2,0.00039607769999999996,0.0003921328
DCSPTN1CRNt,0.025203509199999998,0.025203509199999998
DCSPTN1t,,
DCT,0.022181188900000003,0.0286590952
DCTPtn,,
DCYTD,0.0616685171,
DCYTDn,2.3843e-06,
DCYTt,,
DDPGAm,,
DEBRISOQUINEt,,
DECDPtm,,
DEDOLP1_L,,
DEDOLP1_U,,
DEDOLP2_L,,
DEDOLP2_U,,
DEDOLR_L,,
DEDOLR_U,,
DESAT16_2,0.0007361510000000001,
DESAT18_10,6.204600000000001e-06,
DESAT18_3,0.0007361510000000001,
DESAT18_4,0.0007361510000000001,
DESAT18_5,0.0007361510000000001,
DESAT18_6,8.18072e-05,
DESAT18_7,6.204600000000001e-06,
DESAT18_8,8.40201e-05,
DESAT18_9,0.00014233450000000002,
DESAT20_1,4.2272e-06,
DESAT20_2,4.2272e-06,
DESAT22_1p,,
DESAT22_2p,,
DESAT24_1,8.46575e-05,
DGAT,0.0001358493,
DGCHOLte,,
DGCHOLtx,,
DGK2m,,
DGNSKm,3.50899e-05,
DGSNt,,
DGSNtm,,
DGTPtn,,
DGULND,,
DHAAt1r,,
DHAPA,0.0021148779,
DHAPAx,0.0024591604,
DHCHOLESTANATEtm,,
DHCR241r,,
DHCR242r,0.0023667391,
DHCR243r,0.0023630936,
DHCR71r,5.76125e-05,
DHCR72r,5.76125e-05,
DHCRD1,,
DHCRD2,,
DHDPBMTm,0.00034134730000000003,
DHEASt,,
DHEAStr,,
DHEASULT,2.9575e-06,
DHEAtr,,
DHFtl,,
DHFtm,,
DHORD9,4.6564e-05,
DHPM1,0.0398443023,
DHPM2,5.54e-08,
DHPR2,,
DIDPtn,,
DIGALSGALSIDEtg,,
DIGALSIDEtg,,
DIGALSIDEtl,,
DINt,,
DITPtn,,
DKMPPD,,
D_LACt2,,
D_LACtm,,
DLNLCGCPT1,7.143090000000001e-05,0.0126925334
DLNLCGCPT2,,
DLNLCGCRNt,,
DLNLCGt,,
DM_13_cis_oretn_n_,,
DM_13_cis_retn_n_,,
DM_Asn_X_Ser_Thr_ly_,,
DM_avite2_c_,,
DM_bvite_c_,,
DM_core5_g_,,
DM_core7_g_,,
DM_core8_g_,,
DM_datp_m_,,
DM_datp_n_,,
DM_dctp_m_,,
DM_dctp_n_,,
DM_dem2emgacpail_prot_hs_r_,,
DM_dgpi_prot_hs_r_,,
DM_dgtp_m_,,
DM_dgtp_n_,,
DM_dsT_antigen_g_,,
DM_dttp_m_,,
DM_dttp_n_,,
DM_ethamp_r_,,
DM_gncore2_g_,,
DM_gpi_sig_er_,,
DM_hretn_n_,,
DM_kdn_c_,,
DM_m_em_3gacpail_prot_hs_r_,,
DM_melanin_c_,,
DM_mem2emgacpail_prot_hs_r_,,
DM_n5m2masn_g_,,
DM_oretn_n_,,
DM_Ser_Thr_ly_,,
DM_Ser_Gly_Ala_X_Gly_ly_,,
DM_sprm_c_,,
DM_sTn_antigen_g_,,
DM_T_antigen_g_,,
DM_yvite_c_,,
DMANTIPYRINEte,,
DMATTx,0.00011466459999999999,
DMGDHm,3.1865e-06,
DMGtm,,
DMHPTCRNCPT1,,
DMHPTCRNCPT2,,
DMHPTCRNt,,
DMHPTCRNte,,
DMNONCOACRNCPT1,,
DMNONCRNCPT2,,
DMNONCRNt,,
DNADtn,,
DNAMTn,1.86652e-05,
DNAMTSEn,1.86652e-05,
DNDPt10m,,
DNDPt11m,,
DNDPt12m,,
DNDPt13m,,
DNDPt14m,,
DNDPt15m,,
DNDPt16m,,
DNDPt17m,,
DNDPt18m,,
DNDPt19m,,
DNDPt1m,,
DNDPt20m,,
DNDPt21m,,
DNDPt22m,,
DNDPt23m,,
DNDPt24m,,
DNDPt25m,,
DNDPt26m,,
DNDPt27m,,
DNDPt28m,,
DNDPt29m,,
DNDPt2m,,
DNDPt30m,,
DNDPt31m,,
DNDPt32m,,
DNDPt33m,,
DNDPt34m,,
DNDPt35m,,
DNDPt36m,,
DNDPt37m,,
DNDPt38m,,
DNDPt39m,,
DNDPt3m,,
DNDPt40m,,
DNDPt41m,,
DNDPt42m,,
DNDPt43m,,
DNDPt44m,,
DNDPt45m,,
DNDPt46m,,
DNDPt47m,,
DNDPt48m,,
DNDPt49m,,
DNDPt4m,,
DNDPt50m,,
DNDPt51m,,
DNDPt52m,,
DNDPt53m,,
DNDPt54m,,
DNDPt55m,,
DNDPt56m,,
DNDPt57m,,
DNDPt58m,,
DNDPt59m,,
DNDPt5m,,
DNDPt60m,,
DNDPt61m,,
DNDPt62m,,
DNDPt63m,,
DNDPt6m,,
DNDPt7m,,
DNDPt8m,,
DNDPt9m,,
DOGULND1,,
DOGULND2,,
DOGULNO1,,
DOGULNO2,,
DOLASNT_Ler,0.0001288083,
DOLASNT_Uer,0.0001288083,
DOLDPP_Ler,0.0082316545,
DOLDPP_Uer,0.0082316545,
DOLGLCP_Lter,,
DOLGLCP_Uter,,
DOLGPP_Ler,,
DOLGPP_Uer,,
DOLICHOL_Lter,,
DOLICHOL_Uter,,
DOLK_L,,
DOLK_U,,
DOLMANP_Lter,,
DOLMANP_Uter,,
DOLP_Lter,,
DOLP_Uter,,
DOLPGT1_Ler,0.0005246719,
DOLPGT1_Uer,0.0005246719,
DOLPGT2_Ler,,
DOLPGT2_Uer,,
DOLPGT3_Ler,,
DOLPGT3_Uer,,
DOLPH_Ler,,
DOLPH_Uer,,
DOLPMT_L,0.013573459199999999,
DOLPMT_U,0.013573459199999999,
DOLPMT1_Ler,8.735e-07,
DOLPMT1_Uer,8.735e-07,
DOLPMT2_Ler,,
DOLPMT2_Uer,,
DOLPMT3_Ler,0.0,
DOLPMT3_Uer,0.0,
DOLPMT4_Ler,,
DOLPMT4_Uer,,
DOPABMO,0.0025117095999999998,
DOPACHRMISO,5.57968e-05,
DOPAMT,0.0008407839,
DOPAQNISO1,,
DOPASFt,,
DOPASULT,0.0045482715,
DOPAt4_2_r,,
DOPAtu,,
DOPAVESSEC,,
DORNOp,0.00025278970000000003,
DPCOAtl,,
DPGase,3.58163e-05,
DPGM,1.132568779,1.132568779
DPHMBDCm,,
