REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,1.5515e-06,
ACCOAgt,,
ACCOALm,0.0008864721,
ACCOAtn,,
ACCOAtr,,
ACETONEt2,,
ACETONEt2m,,
ACGAGBSIDEtg,,
ACGAGBSIDEtl,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACGALK,,
ACGALK2,,
ACGALtlg,,
ACGALtly,,
ACGAM6PSi,0.0293859244,
ACGAMK,0.0002627023,
ACGAMPM,0.0028832364,0.0028832364
ACGAMtly,,
ACGBGBSIDEtg,,
ACGBGBSIDEtl,,
ACGPID,0.0004006032,
ACGSm,8.2599e-06,
ACHEe,0.036545700699999996,
ACHtn,,
ACHVESSEC,,
ACITL,1.2945890411,
ACN13ACNGALGBSIDEte,,
ACN13ACNGALGBSIDEtg,,
ACN23ACNGALGBSIDEte,,
ACN23ACNGALGBSIDEtg,,
ACNACNGAL14ACGLCGALGLUSIDEte,,
ACNACNGAL14ACGLCGALGLUSIDEtg,,
ACNACNGALGBSIDEte,,
ACNACNGALGBSIDEtg,,
ACNAM9PL,0.5077442968,
ACNAM9PL2,0.5077442968,
ACNAMlt,,
ACNAMPH,0.1400147058,
ACNAMtn,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEte,,
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,,
ACNMLr,,
ACOAD10m,0.0036442366999999997,
ACOAD1fm,108.2557910504,
ACOAD8m,39.2149650758,
ACOAD9m,2.1609416058,
ACOAHi,2.0482600000000003e-05,
ACOAO7p,0.0069259206000000005,
ACODA,0.7065898036,
ACONTm,0.003928982199999999,0.0008154491
ACOX22x,,
ACOX2x,,
ACP1_FMN_,11.232677631700001,
ACRNtm,,
ACS2,0.0062466956,
ACSm,0.3861731942,
ACSOMT,1.8999999999999998e-08,
ACSRTNMT,1.8999999999999998e-08,
ACt2m,,
ACt2r,,
ACtg,,
ACTLMO,,
ACTNMO,,
ADA,0.12857235109999998,
ADAe,0.091072082,
ADCim,,
ADEt,,
ADEtl,,
ADHAPtx,,
ADK1m,8.6005828567,3.9129903410000004
ADK3,0.0011762677,0.0010938451
ADK3m,,
ADKd,0.0012022222,0.0012026767
ADMDC,0.00019817860000000001,
ADNCYC,0.4893938651,
ADNK1m,,
ADNt,,
ADNt4,,
ADNtl,,
ADNtm,,
ADPGLC,0.10794695289999999,
ADPMAN,0.0927134309,
ADPRDPm,0.0073357216,
ADPRIBt,,
ADPtx,,
ADRNCOAtx,,
ADRNCPT1,0.0002715579,0.0482530471
ADRNCPT2,1.7156156925,0.009655120500000001
ADRNCRNt,,
ADRNLPVESSEC,,
ADRNt,,
ADSELK,0.0043848393,
ADSK,0.0043848393,
ADSL1,0.0592290351,
ADSL2,0.060008285300000005,
AFLATOXINte,,
AG13T10g,0.0005549045,
AG13T11g,0.0005549045,
AG13T12g,0.0005549045,
AG13T13g,0.0005549045,
AG13T14g,0.0005549045,
AG13T15g,0.0005549045,
AG13T16g,0.0005549045,
AG13T17g,0.0005549045,
AG13T18g,0.0005549045,
AG13T1g,0.0005549045,
AG13T2g,0.0005549045,
AG13T3g,0.0005549045,
AG13T4g,0.0005549045,
AG13T5g,0.0005549045,
AG13T6g,0.0005549045,
AG13T7g,0.0005549045,
AG13T8g,0.0005549045,
AG13T9g,0.0005549045,
AGLPC,,
AGLPED,,
AGLPET,,
AGLPH,,
AGLPR,,
AGLPT,,
AGMTm,0.000296562,
AGPAT1,0.0039473483,
AGPex,,
AGPRim,1.5402303648,
AGPSx,0.0141150835,
AGTim,0.0010807338,
AGTix,0.0006821913000000001,
AHANDROSTANGLCte,,
AHANDROSTANGLCtr,,
AHCYStn,,
AHCYStr,,
AHEXASE2ly,0.05203969940000001,
AHEXASEly,0.05203969940000001,
AIRCr,0.0694908462,0.0694908462
AKGDm,0.31992298059999996,
AKGMALtm,,
AKGt4_3,,
AKGtp,,
AKR1C1,0.0001063806,
AKR1C41,,
AKR1C42,,
AKR1D,,
AKR1D2,,
ALAASNNaEx,,
ALACYSNaEx,,
ALADGLNexR,,
ALADGLYexR,,
ALAGLNexR,,
ALAGLNNaEx,,
ALAGLYexR,,
ALASERNaEx,,
ALASm,0.0020963917,
ALAt2rL,,
ALAt4,,
ALATA_L,0.0037562815999999995,0.0036452171999999997
ALATHRNaEx,,
ALAtN1,,
ALCD21_D,0.0056809326,
ALCD21_L,0.0056809326,
ALCD22_D,0.0766434193,
ALCD22_L,0.019609913700000002,
ALCD2if,0.0013548668,
ALCD2yf,0.12472759650000001,
ALDD20x,0.005286499399999999,
ALDD20xm,0.023460298900000003,
ALDD21,,
ALDD2xm,0.0133733584,
ALDD2y,0.29629190780000003,
ALDSTRNte,,
ALDSTRNtm,,
ALKP,0.0230553336,
ALOX12,6.240359999999999e-05,
ALOX12R,2.0997e-06,
ALOX15,2.08988e-05,
ALOX5,0.0298124833,
ALOX52,0.0998155867,
ALR2,2.3568599805000003,
ALR3,0.1685604773,
AMACR2p,,
AMACR2r,,
AMACRp,,
AMACRr,,
AMCOXO,,
AMETr,,
AMETt2m,,
AMETtn,,
AMPDA,0.0618402037,
AMPTASECGe,0.031720171400000004,
AMPtp,,
AMPtr,,
AMY1e,0.0029031095000000002,
AMY2e,1.304431415,
ANDRSTRNGLCte,,
ANDRSTRNGLCtr,,
ANDRSTRNte,,
ANDRSTRNtr,,
ANTIPYRENEte,,
AOBUTDsm,,
AP4AH1,0.0186192475,
APAT2rm,5.13604e-05,0.007198496899999999
APNNOXte,,
APOCF,,
APOCFm,,
APOC_LYS_BTNP,,
APOC_LYS_BTNPm,,
APPNNte,,
APRTO2,0.0347471577,
AQCOBALt,,
ARAB_Lt,,
ARABR,1.4893137089,
ARACHCOAtx,,
ARACHCPT1,0.000271475,0.0482530471
ARACHCPT2,0.0009320506,0.0009724256
ARACHCRNt,,
ARACHDCOAtx,,
ARACHDt2,,
ARACHDtr,,
ARACHt,,
ARGDCm,5.877e-05,
ARGLYSex,,
ARGNm,0.0471505819,
ARGSS,0.7435361859999999,
ARGt4,,
ARGtm,,
ARSA,0.0151929396,
ARTCOAL1,,
ARTCOAL2,,
ARTCOAL3,,
R_group_phosphotase_1,,
R_group_phosphotase_2,,
R_group_phosphotase_3,,
ARTFR11,,
ARTFR12,,
ARTFR13,,
ARTFR202,,
ARTFR203,,
ARTFR204,,
ARTFR205,,
ARTFR206,,
ARTFR207,,
ARTFR208,,
ARTFR209,,
ARTFR210,,
ARTFR211,,
ARTFR212,,
ARTFR213,,
ARTFR31,,
ARTFR32,,
ARTFR33,,
ARTFR34,,
ARTFR41,,
ARTFR42,,
ARTFR43,,
ARTFR44,,
ARTFR45,,
ARTFR46,,
ARTFR51,,
ARTFR52,,
ARTFR53,,
ARTFR54,,
ARTFR55,,
ARTFR56,,
ARTFR57,,
ARTFR61,,
ARTPLM1,,
ARTPLM1m,,
ARTPLM2,,
ARTPLM2m,,
ARTPLM3,,
ARTPLM3m,,
ASAH1,0.00018612970000000001,
ASCBOX,,
ASCBt,,
ASCBt4,,
ASNALANaEx,,
ASNCYSNaEx,,
ASNGLNNaEx,,
ASNNm,7.439899999999999e-05,
ASNS1,0.0192061086,
ASNSERNaEx,,
ASNt4,,
ASNTHRNaEx,,
ASNtm,,
ASNtN1,,
Asn_X_Ser_Thrtr,,
ASPCTr,0.0062968628000000006,0.0062968628000000006
ASPDt6,,
ASPDxt,,
ASPGLUm,,
ASPNATm,,
ASPt6,,
ASPTAm,9.1160647955,21.4773374418
ATP1ter,,
ATP2ter,,
ATPasel,,
ATPH1e,4.0357247123,
ATPH2e,0.36281411090000004,
ATPtm,,
ATPtn,,
ATPtx,,
AVITE2t,,
B_MANNASEly,0.16956217129999998,
B3GALT3g,0.000133201,
B3GALT41g,7.59293e-05,
B3GALT42g,7.59293e-05,
B3GALT43g,7.59293e-05,
B3GALT44g,7.59293e-05,
B3GALT5g,2.099e-07,
B3GALTg,,
B3GNT11g,3.66955e-05,
B3GNT12g,3.66955e-05,
B3GNT310g,,
B3GNT311g,0.0022054751,
B3GNT312g,,
B3GNT313g,,
B3GNT314g,,
B3GNT315g,,
B3GNT31g,,
B3GNT32g,,
B3GNT33g,,
B3GNT34g,,
B3GNT35g,,
B3GNT36g,,
B3GNT37g,,
B3GNT39g,,
B3GNT51g,,
BAAT1x,,
BAAT2x,,
BAAT3x,,
BAAT4x,,
BACCL,21.9145872648,
BACCLm,21.9145872648,
BALAtmr,,
BALAVECSEC,,
BAMPPALDOX,0.0243311688,
BAMPPALDOXm,0.023460298900000003,
BBHOX,4.702e-07,
BCDO,2.9799e-06,
BDG2HCGHD,1.3060000000000002e-07,
BDHm,0.14030192730000002,0.092201745
BDMT_L,0.000297913,
BDMT_U,0.000297913,
BETALDHxm,,
BHBt,,
BHBtm,,
BHMT,2.9901999999999998e-06,
BILDGLCURt,,
BILDGLCURte,,
BILDGLCURtr,,
BILGLCURt,,
BILGLCURte,,
BILGLCURtr,,
BILIRED,0.009910301600000001,
BILIRUBt2,,
BILIRUBtr,,
BIOCYTtn,,
BMTer_L,1.28358e-05,
BMTer_U,,
BPNT2,0.0018253016,
BTND1,0.0001299633,
BTND1n,0.0003249082,
BTNDe,0.0010639895,
BTNDm,0.0027292293,
BTNPL,0.0011511533,
BTNPLm,0.0011511533,
BTNt2,,
BTNt2m,,
BTNt3i,,
BTNt4i,,
BTNtn,,
BUP2,1.9992e-06,
BUTt2m,,
BVITEt,,
BZt,,
BZtr,,
C14STRr,0.0005960733,
C160CPT1,3.42409e-05,0.0482530471
C160CPT2,1.7188325734,0.0008447128
C160CRNt,,
C161CPT1,0.0002715518,0.0482530471
C161CPT12,0.000264534,0.0482530471
C161CPT2,1.7156156925,0.0096549055
C161CPT22,1.7156156925,0.009405388
C161CRN2t,0.0003907143,0.0003907143
C161CRNt,0.0003901751,0.0003901751
C180CPT1,2.3603e-06,0.0482530471
C180CPT2,1.7156156925,8.39192e-05
C180CRNt,,
C181CPT1,2.4933000000000003e-06,0.0482530471
C181CPT2,1.7156156925,8.864700000000001e-05
C181CRNt,0.0003901751,0.0003901751
C204CPT1,1.4294999999999998e-06,0.0482530471
C204CPT2,1.7156156925,5.08243e-05
C204CRNt,,
C226COAtx,,
C226CPT1,0.0002715271,0.0482530471
C226CPT2,,
C226CRNt,,
C2M26DCOAHLm,6.338098433200001,6.338098433200001
C2M26DCOAHLx,38.199239051300005,38.199239051300005
C3STDH1Pr,,
C3STDH1r,,
C3STKR2r,0.2981712108,
C4STMO1r,4.512049675,
C4STMO2Pr,,
C4STMO2r,,
CAATPS,,
CAROtr,,
CARVEOLte,,
CAT2p,187.1197577664,
CAt7r,,
CATm,29.279325610500003,
CATp,93.5598788832,
CBL2OR,,
CBL2tm,,
CBLATm,0.0013711866000000001,2.0329999999999997e-07
CBPPer,1075.5062872317,
CBPSam,2.0731e-06,
CBPter,,
CBR1,0.109943949,0.267210515
CBR2,0.0656357268,
CCA_D3t,,
CCA_D3tm,,
CDIPTr,0.0,0.0
CDPDAGtm,,
CDS,0.0014952757000000001,
CDSm,2.1350000000000003e-07,
CEPTC,8.24569e-05,
CEPTE,,
CERK,0.001264538,
CERT1gt,,
CERT1rt,,
CERT2gt,,
CERT2rt,,
CGLYt3_2_,,
CH25H,,
CHAT,3.5420000000000004e-07,0.000367211
CHATn,3.789e-07,0.0003928304
CHLP,1.30869e-05,
CHLPCTD,0.0098684238,
CHLtm,,
CHOLATEt,,
CHOLATEt2,,
CHOLATEt3,,
CHOLD2m,0.00043964279999999996,
CHOLK,,
CHOLPtg,,
CHOLPtl,,
CHOLt4,,
CHOLtg,,
CHOLtn,,
CHOLtr,,
CHOLtu,,
CHSTEROLSULT,2.0003e-06,
CHSTEROLt1,,
CHSTEROLt2,,
CHSTEROLt3,,
CHSTEROLtg,,
CHTNASE,2.99548e-05,
CHTNASEe,6.268e-07,
CITMCOAHm,,
CITMCOALm,,
CITRtm,,
CITt4_2,,
CITtam,,
CITtbm,,
CK,0.0634276938,0.143883085
CKc,0.39439288100000003,0.8557710345999999
CLFORtex,,
CLHCO3tex2,,
CLI2tex,,
CLOHtex2,,
CLOXAtex2,,
CLPNDCOAtx,,
CLPNDCPT1,0.0002715579,0.0482530471
CLPNDCPT2,,
CLPNDCRNt,,
CLPNDt,,
CLS_hs,0.000188937,
CMPACNAtg,,
CMPACNAtn,,
CMPSAS,0.0014532085,
CMPSASn,0.0022766933,
CO2ter,,
CO2tg,,
CO2tm,,
CO2tn,,
CO2tp,,
COAtg,,
COAtl,,
COAtm,,
COAtn,,
COAtp,,
COAtr,,
COKECBESr,0.006446168100000001,
COQ3m,,
COQ5m,,
COQ6m,,
COQ7m,0.00039117629999999996,
CORE2GTg,2.5225e-06,
CORE3GTg,2.1185e-06,
CORE4GTg,5.7999999999999997e-08,
CORE5GTg,,
CORE6GTg,9.057e-07,
CORE7GTg,,
CORE8GTg,,
COt,,
COUCOAFm,,
COUMARINte,,
CPCTDTX,0.018778200800000002,
CREATt4_2_r,,
CREATtmdiffir,,
CRMPte,,
CRNCAR3tp,,
CRNCARtp,,
CRNt,,
CRNtHa,,
CRNtim,,
CRNtuNa,,
CRNtx,,
CRTNsyn,,
CRTSLt,,
CRTSLtm,,
CRTSLtr,,
CRTSTRNt,,
CRTSTRNtm,,
CRTSTRNtr,,
CRVNCtr,,
CSAPASEly,,
CSBPASEly,,
CSCPASEly,,
CSDPASEly,,
CSEPASEly,,
CSm,0.48261005630000003,
CSNAT2m,0.006672124399999999,0.006672124399999999
CSNAT2x,0.023706629500000003,0.023706629500000003
CSNAT3x,0.006672124399999999,0.006672124399999999
CSNATer,0.0040032746000000004,0.0040032746000000004
CSNATm,0.006672124399999999,0.006672124399999999
CSNATp,0.006672124399999999,0.006672124399999999
CSNATr,0.005738026899999999,0.005738026899999999
CSNt,,
CSPG_At,,
CSPG_Atly,,
CSPG_Bt,,
CSPG_Btly,,
CSPG_Ct,,
CSPG_Ctly,,
CSPG_Dt,,
CSPG_Dtly,,
CSPG_Et,,
CSPG_Etly,,
CTPtn,,
CYANt,,
CYANtm,,
CYSALANaEx,,
CYSASNNaEx,,
CYSGLNNaEx,,
CYSGLTH,,
CYSGLUexR,,
CYSGLYexR,,
CYSLYSL,,
CYSO,2.6933099999999998e-05,
CYSSERNaEx,,
CYSt4,,
CYSTA,0.6165608754999999,43.3517858355
CYSTAm,0.4023721988,28.2916968629
CYStec,,
CYSTGLUex,,
CYSTHRNaEx,,
CYSTSERex,,
CYTD,0.0058656615,
CYTDK1,,
CYTDK2m,,
CYTDn,7.389999999999999e-08,
CYTDt,,
CYTDt4,,
CYTDtl,,
CYTDtm,,
CYTDtn,,
CYTK10,1.0187527469,0.8149941236
CYTK10n,1.0187527469,0.8149941236
CYTK11,0.5194630343,0.7961013991
CYTK11n,0.5194630343,0.7961013991
CYTK12,0.5194630343,0.7961013991
CYTK12n,0.5194630343,0.7961013991
CYTK13,0.5194630343,0.7961013991
CYTK13n,0.5194630343,0.7961013991
CYTK14,0.5194630343,0.8185247588
CYTK14n,0.5194630343,0.8185247588
CYTK1m,0.0015512851000000002,0.0012410158
CYTK1n,1.0187527469,0.8149941236
CYTK2n,0.5194630343,0.7961013991
CYTK3,,
CYTK3n,0.5194630343,0.806610952
CYTK4,,
CYTK4n,0.5194630343,0.7976094579
CYTK5,0.5194630343,0.806610952
CYTK5n,1.0187527469,0.8149941236
CYTK6,1.0187527469,0.8149941236
CYTK6n,1.0187527469,0.8149941236
CYTK7,1.0187527469,0.8323793364000001
CYTK7n,1.0187527469,0.8323793364000001
CYTK8,1.0187527469,0.8149941236
CYTK8n,1.0187527469,0.8149941236
CYTK9,1.0187527469,0.806610952
CYTK9n,1.0187527469,0.806610952
D_3AIBt,,
D3AIBTm,9.426000000000001e-07,7.34099e-05
DADA,0.12857235109999998,
DADAe,0.091072082,
DADNK,,
DADNt4,,
DAG_HSter,,
DAGK_hs,0.0274797465,0.0196387953
DAGKn_hs,0.0056817976,0.0040605782
DAGt,,
DALAOXx,3.075e-07,
DALAt2r,,
DALAt2rL,,
DALAxt,,
DARGOp,2.07e-07,
DASCBH,,
DASCBR,1.0743062118,
DASPO1p,3.1918699999999996e-05,
DATPtn,,
DCIm,0.3747477206,0.4883395097
DCK1m,,
DCK1n,2.7667e-06,3.5064699999999997e-05
DCK2n,3.8865e-06,3.2489e-05
DCSPTN1COAtx,,
DCSPTN1CPT1,0.0002715518,0.0482530471
DCSPTN1CPT2,0.0007627102000000001,0.0007551137
DCSPTN1CRNt,0.0464320704,0.0464320704
DCSPTN1t,,
DCT,0.022181188900000003,0.0286590952
DCTPtn,,
DCYTD,0.0042770448,
DCYTDn,5.39e-08,
DCYTt,,
DDPGAm,,
DEBRISOQUINEt,,
DECDPtm,,
DEDOLP1_L,,
DEDOLP1_U,,
DEDOLP2_L,,
DEDOLP2_U,,
DEDOLR_L,,
DEDOLR_U,,
DESAT16_2,0.000223253,
DESAT18_10,1.5252200000000001e-05,
DESAT18_3,0.000223253,
DESAT18_4,0.000223253,
DESAT18_5,0.000223253,
DESAT18_6,0.0002010978,
DESAT18_7,1.5252200000000001e-05,
DESAT18_8,0.00020653740000000002,
DESAT18_9,0.0004189676,
DESAT20_1,1.5454300000000002e-05,
DESAT20_2,1.5454300000000002e-05,
DESAT22_1p,,
DESAT22_2p,,
DESAT24_1,0.0002081045,
DGAT,0.0022398977,
DGCHOLte,,
DGCHOLtx,,
DGK2m,,
DGNSKm,6.18276e-05,
DGSNt,,
DGSNtm,,
DGTPtn,,
DGULND,,
DHAAt1r,,
DHAPA,0.0032425760999999997,
DHAPAx,0.0037704373,
DHCHOLESTANATEtm,,
DHCR241r,,
DHCR242r,0.0005891683,
DHCR243r,0.0005890436,
DHCR71r,0.0001477032,
DHCR72r,0.0001477032,
DHCRD1,,
DHCRD2,,
DHDPBMTm,0.00029377959999999997,
DHEASt,,
DHEAStr,,
DHEASULT,1.7903999999999998e-06,
DHEAtr,,
DHFtl,,
DHFtm,,
DHORD9,0.0001428927,
DHPM1,0.0820536845,
DHPM2,7.89e-08,
DHPR2,,
DIDPtn,,
DIGALSGALSIDEtg,,
DIGALSIDEtg,,
DIGALSIDEtl,,
DINt,,
DITPtn,,
DKMPPD,,
D_LACt2,,
D_LACtm,,
DLNLCGCPT1,0.0002715579,0.0482530471
DLNLCGCPT2,,
DLNLCGCRNt,,
DLNLCGt,,
DM_13_cis_oretn_n_,,
DM_13_cis_retn_n_,,
DM_Asn_X_Ser_Thr_ly_,,
DM_avite2_c_,,
DM_bvite_c_,,
DM_core5_g_,,
DM_core7_g_,,
DM_core8_g_,,
DM_datp_m_,,
DM_datp_n_,,
DM_dctp_m_,,
DM_dctp_n_,,
DM_dem2emgacpail_prot_hs_r_,,
DM_dgpi_prot_hs_r_,,
DM_dgtp_m_,,
DM_dgtp_n_,,
DM_dsT_antigen_g_,,
DM_dttp_m_,,
DM_dttp_n_,,
DM_ethamp_r_,,
DM_gncore2_g_,,
DM_gpi_sig_er_,,
DM_hretn_n_,,
DM_kdn_c_,,
DM_m_em_3gacpail_prot_hs_r_,,
DM_melanin_c_,,
DM_mem2emgacpail_prot_hs_r_,,
DM_n5m2masn_g_,,
DM_oretn_n_,,
DM_Ser_Thr_ly_,,
DM_Ser_Gly_Ala_X_Gly_ly_,,
DM_sprm_c_,,
DM_sTn_antigen_g_,,
DM_T_antigen_g_,,
DM_yvite_c_,,
DMANTIPYRINEte,,
DMATTx,8.426799999999999e-05,
DMGDHm,2.9779000000000003e-06,
DMGtm,,
DMHPTCRNCPT1,,
DMHPTCRNCPT2,,
DMHPTCRNt,,
DMHPTCRNte,,
DMNONCOACRNCPT1,,
DMNONCRNCPT2,,
DMNONCRNt,,
DNADtn,,
DNAMTn,2.1025999999999998e-05,
DNAMTSEn,2.1025999999999998e-05,
DNDPt10m,,
DNDPt11m,,
DNDPt12m,,
DNDPt13m,,
DNDPt14m,,
DNDPt15m,,
DNDPt16m,,
DNDPt17m,,
DNDPt18m,,
DNDPt19m,,
DNDPt1m,,
DNDPt20m,,
DNDPt21m,,
DNDPt22m,,
DNDPt23m,,
DNDPt24m,,
DNDPt25m,,
DNDPt26m,,
DNDPt27m,,
DNDPt28m,,
DNDPt29m,,
DNDPt2m,,
DNDPt30m,,
DNDPt31m,,
DNDPt32m,,
DNDPt33m,,
DNDPt34m,,
DNDPt35m,,
DNDPt36m,,
DNDPt37m,,
DNDPt38m,,
DNDPt39m,,
DNDPt3m,,
DNDPt40m,,
DNDPt41m,,
DNDPt42m,,
DNDPt43m,,
DNDPt44m,,
DNDPt45m,,
DNDPt46m,,
DNDPt47m,,
DNDPt48m,,
DNDPt49m,,
DNDPt4m,,
DNDPt50m,,
DNDPt51m,,
DNDPt52m,,
DNDPt53m,,
DNDPt54m,,
DNDPt55m,,
DNDPt56m,,
DNDPt57m,,
DNDPt58m,,
DNDPt59m,,
DNDPt5m,,
DNDPt60m,,
DNDPt61m,,
DNDPt62m,,
DNDPt63m,,
DNDPt6m,,
DNDPt7m,,
DNDPt8m,,
DNDPt9m,,
DOGULND1,,
DOGULND2,,
DOGULNO1,,
DOGULNO2,,
DOLASNT_Ler,0.0002015141,
DOLASNT_Uer,0.0002015141,
DOLDPP_Ler,0.003966846400000001,
DOLDPP_Uer,0.003966846400000001,
DOLGLCP_Lter,,
DOLGLCP_Uter,,
DOLGPP_Ler,,
DOLGPP_Uer,,
DOLICHOL_Lter,,
DOLICHOL_Uter,,
DOLK_L,,
DOLK_U,,
DOLMANP_Lter,,
DOLMANP_Uter,,
DOLP_Lter,,
DOLP_Uter,,
DOLPGT1_Ler,0.0013161609,
DOLPGT1_Uer,0.0013161609,
DOLPGT2_Ler,,
DOLPGT2_Uer,,
DOLPGT3_Ler,,
DOLPGT3_Uer,,
DOLPH_Ler,,
DOLPH_Uer,,
DOLPMT_L,0.047549474,
DOLPMT_U,0.047549474,
DOLPMT1_Ler,1.8909e-06,
DOLPMT1_Uer,1.8909e-06,
DOLPMT2_Ler,,
DOLPMT2_Uer,,
DOLPMT3_Ler,0.0,
DOLPMT3_Uer,0.0,
DOLPMT4_Ler,,
DOLPMT4_Uer,,
DOPABMO,0.0113306346,
DOPACHRMISO,4.551e-07,
DOPAMT,0.0013040583,
DOPAQNISO1,,
DOPASFt,,
DOPASULT,0.0073513381,
DOPAt4_2_r,,
DOPAtu,,
DOPAVESSEC,,
DORNOp,4.47e-07,
DPCOAtl,,
DPGase,9.1234e-06,
DPGM,0.2884961176,0.2884961176
DPHMBDCm,,
DPMVDx,0.00920574,
DPPS,,
